episode,ignition_row,ignition_col,seed,device,n_ticks,total_reward,mean_reward_per_tick,buildings_destroyed,contained,timeout,first_building_loss_tick,peak_active_fire,final_active_fire,peak_blaze,policy_loss,value_loss,classification_loss,aux_target_loss,entropy,resource_entropy,target_entropy,grad_norm,actions_per_tick,max_actions_tick,noop_ticks,dispatch_attempts,successful_dispatches,wasted_dispatches,unavailable_resource_attempts,unreachable_zone_attempts,mean_response_ticks,mean_traffic_delay_s,traffic_mean_load,traffic_max_load,water_team_dispatches,trench_crew_dispatches,rescue_vehicle_dispatches,helicopter_dispatches,water_team_effect_success,trench_crew_effect_success,rescue_vehicle_effect_success,helicopter_effect_success,rc_fire_extinguished,rc_fire_penalty,rc_dispatch_cost,rc_trench_bonus,rc_buildings_destroyed,rc_travel_delay,rc_wasted,trench_held_total
1,119,440,,cpu,6,-343.6071050906638,-57.26785084844397,0,True,False,,11,0,8,-0.6528377036253611,0.01120768254622817,0.029581305260459583,1.732867956161499,1.732867956161499,2.457372725009918,1.732867956161499,,2.5,10,4,15,15,0,0,0,6.333333333333333,103.40491883653775,1.6587454,10.6,3,4,3,5,1,0,0,0,50.0,-20.0,-131.0,0.0,0.0,-212.60710509066385,0.0,0
2,292,427,,cpu,6,-1962.7803679133478,-327.1300613188913,5,True,False,2,9,0,7,-65.88127136230469,77.5878702600797,0.028411055604616802,2.746530612309774,2.746530612309774,2.2982266743977866,2.746530612309774,,2.5,10,4,15,15,0,0,0,6.133333333333334,96.95713252512085,1.4508395,10.6,3,4,3,5,2,1,0,0,100.0,-14.0,-131.0,0.0,-1718.8371539115906,-198.94321400175738,0.0,0
