episode,device,scenario,n_ticks,raw_reward,shaped_reward_total,buildings_destroyed,contained,policy_loss,value_loss,classification_loss,entropy,resource_entropy,zone_entropy,shaping_mean_abs,value_grad_norm,other_grad_norm,wall_time_s
115,mps,single_training,150,-105776.07009804508,-105775.90609804507,351,False,0.6697948651077846,0.1391369885750828,0.05135735341037313,4.4247839530309045,1.0537454271316529,3.3710385258992512,0.073192,484.6552429199219,1170.185302734375,11.046985042019514
116,mps,single_training,150,-86730.10182355417,-86729.84742355414,284,False,2.732632729697507,0.6080745151265702,0.06843813387056191,4.411583159764608,1.0535875169436137,3.3579956404368083,0.09829066666666667,1571.388671875,3553.38134765625,12.301977541996166
117,mps,stone_canyon,150,-142767.04640469176,-142767.02860469176,489,False,-2.206589907153199,0.4364302185916631,0.05582028498252233,4.403049025535584,1.057485924164454,3.3455631081263224,0.007990666666666665,388.02777099609375,723.0531005859375,11.215939957997762
118,mps,single_training,150,-91540.92998722223,-91540.89918722223,300,False,1.558589740221699,0.1698594832085655,0.05846822051952283,4.376667620340983,1.053778735001882,3.322888905207316,0.015488,648.5450439453125,1346.5499267578125,11.126984624977922
119,mps,stone_canyon,150,-147007.51325604625,-147007.37985604626,504,False,-3.2361267100274564,0.6563134356180672,0.04896692624936501,4.355421676635742,1.0555025621255238,3.299919088681539,0.054540000000000005,1233.7425537109375,2492.8076171875,10.805545084003825
120,mps,single_training,150,-129363.41012009497,-129363.320120095,428,False,-2.18254067654411,0.44079380686407,0.07498392372081678,4.332669409116109,1.0542363476753236,3.278433060646057,0.043277333333333334,695.0167846679688,1379.7513427734375,11.460433042026125
121,mps,stone_canyon,150,-137694.79316247316,-137694.53256247318,473,False,-1.7725471005837123,0.23259039816019747,0.05197094907363256,4.303246191342672,1.0492790134747823,3.2539671675364175,0.09648933333333334,714.0938110351562,1519.345947265625,11.56021175000933
122,mps,single_training,150,-112565.04527281527,-112566.16687281527,374,False,-0.3064455146839221,0.09799416277036167,0.06701995797455311,4.270362977981567,1.0389858925342559,3.2313770850499473,0.12802133333333332,217.2446746826172,538.9776000976562,11.190348832984455
123,mps,stone_canyon,150,-129577.98918212458,-129577.83218212458,443,False,-0.5676258404961846,0.08318325037008305,0.047042453152438005,4.244046583175659,1.0287089006106058,3.2153376499811808,0.049988000000000005,123.65706634521484,275.0583190917969,12.30648516700603
124,mps,single_training,150,-122240.97310454871,-122240.84050454872,403,False,-0.5446712201709548,0.20461100886990607,0.05954448472708464,4.21735905011495,1.0149799120426177,3.20237913608551,0.05379866666666667,149.36949157714844,546.8876342773438,11.425865708006313
125,mps,stone_canyon,150,-112103.90988895803,-112103.66748895802,384,False,1.8937964087724686,0.28418206381611527,0.04674769539386034,4.190809383392334,1.0000875731309256,3.1907218170166014,0.10559199999999999,1046.5552978515625,2273.9501953125,10.757372749998467
126,mps,stone_canyon,150,-138052.06479282622,-138052.68799282622,473,False,-0.4168485378225644,0.2298558192255829,0.04824289326556027,4.177255001068115,0.9946534840265909,3.182601512273153,0.0506,419.9148254394531,1209.2718505859375,11.270382499991683
127,mps,single_training,150,-98335.50589625277,-98335.39249625278,326,False,2.2021664194266,0.39780189440896113,0.05635778598797818,4.169763840039571,0.9926759127775828,3.1770879062016806,0.05246266666666667,1204.81005859375,2482.7607421875,11.563290833000792
128,mps,single_training,150,-98363.11448047565,-98362.77108047566,322,False,2.246395721534888,0.47728712431387976,0.07315249723692735,4.168118472099304,0.9950473320484161,3.173071141242981,0.13367866666666667,1386.353271484375,3074.200439453125,11.003332583000883
129,mps,stone_canyon,150,-112764.35762268916,-112764.36302268914,390,False,1.2616455637166897,0.13889510739839656,0.053315500744308034,4.173201044400533,1.002898271083832,3.1703027645746866,0.015790666666666668,557.67919921875,1077.1551513671875,10.698901708994526
130,mps,stone_canyon,150,-134875.60114358983,-134875.4617435898,463,False,-1.0539498475318154,0.134492375089773,0.048747984524816275,4.186783679326376,1.0134791986147562,3.173304470380147,0.041796,501.79180908203125,1113.6051025390625,10.527717290999135
131,mps,single_training,150,-91185.0025734737,-91184.86657347369,298,False,1.9991465145349503,0.259450965821743,0.06857682911058267,4.189647374153137,1.0202617692947387,3.169385584195455,0.058429333333333326,827.367919921875,1620.0191650390625,10.84989320798195
132,mps,stone_canyon,150,-104817.31389873108,-104817.21649873108,362,False,1.0435232383757829,0.20089772230649638,0.04942902745058139,4.200403130849202,1.0303904100259145,3.170012717247009,0.051097333333333335,214.9788055419922,333.6350402832031,10.370191791997058
133,mps,stone_canyon,150,-117952.34318085575,-117954.10938085573,402,False,-0.5106490563228726,0.2312795981396751,0.038190645078818,4.209694477717082,1.041938856045405,3.1677556149164836,0.02567333333333333,612.3116455078125,1345.229736328125,10.829638958006399
134,mps,stone_canyon,150,-75211.85740730134,-75211.82980730133,258,False,2.789406598700831,0.8418974090010124,0.03853860758865873,4.220301866531372,1.0527755800882976,3.167526297569275,0.014890666666666667,631.83056640625,1009.2935180664062,11.18068495899206
135,mps,stone_canyon,150,-119071.60832551935,-119071.56152551934,410,False,-1.4751608433698615,0.2906061621393989,0.05139896546800931,4.2240849256515505,1.0678220176696778,3.156262911160787,0.022565333333333337,1048.5194091796875,2322.70361328125,10.913842750014737
136,mps,stone_canyon,150,-137384.3815965644,-137384.20279656438,469,False,-3.476733584801356,0.817381342848142,0.06056382015347481,4.224264537493388,1.0787861160437267,3.145478409131368,0.09139733333333334,1690.45751953125,3586.54931640625,11.203891333017964
137,mps,single_training,150,-89127.43436287151,-89127.3315628715,297,False,-0.14671550004432599,0.3280100717351282,0.06236215054988861,4.223560032844543,1.0856285707155864,3.1379314629236856,0.05851733333333333,715.5776977539062,1820.865966796875,10.978792375011835
138,mps,single_training,150,-117334.34209485081,-117334.2270948508,382,False,-2.424062868778904,0.6175009851460338,0.06339052145679792,4.2190293629964195,1.0899313187599182,3.1290980434417723,0.054404,1204.4173583984375,2569.361572265625,10.91735824997886
139,mps,single_training,150,-93235.39411579646,-93235.30611579643,310,False,-0.0019237394475688538,0.16442183087861584,0.05144015087435643,4.214380621910095,1.0929407314459483,3.12143989721934,0.042912,385.58050537109375,1080.039306640625,10.947464958007913
140,mps,single_training,150,-93649.37445979122,-93649.28025979118,309,False,0.7476753829761098,0.11134699893216786,0.06628137182444334,4.214523084958395,1.090165407260259,3.1243576765060426,0.03976400000000001,558.3690185546875,1333.76318359375,11.018943999981275
141,mps,stone_canyon,150,-73427.40427145569,-73427.25987145571,252,False,3.2557802691838393,0.881208315486947,0.04307571470116576,4.218923627535502,1.0912266163031261,3.1276970227559406,0.05458666666666666,927.4110107421875,1636.0535888671875,11.283228334010346
142,mps,stone_canyon,150,-107339.96575938977,-107339.80955938977,370,False,0.5079409635066986,0.07092398853274062,0.05266677285544574,4.226041539510091,1.0941984049479168,3.131843132972717,0.060524,290.5355529785156,651.5958251953125,11.360059999977238
143,mps,stone_canyon,150,-125997.77827759917,-125997.70027759917,430,False,-1.6260136711597442,0.18255352739807373,0.045478699415301284,4.2370091152191165,1.1003085362911225,3.136700579325358,0.03782666666666667,664.8453979492188,1333.3038330078125,12.401121583010536
144,mps,single_training,10,-60.74739652427793,-60.74499652427794,0,True,10.146963024139405,4.067976331710815,0.007430220255628228,4.472862815856933,1.3240818738937379,3.148780918121338,0.01608,93.31935119628906,261.2450256347656,0.7779016249987762
145,mps,single_training,150,-127887.43291257255,-127887.17311257253,420,False,-2.800470853410661,0.6048151081795126,0.0860111956577748,4.291507458686828,1.1096752278010051,3.181832234064738,0.08258266666666668,935.554931640625,1811.33740234375,12.471537542005535
146,mps,stone_canyon,150,-150535.38083986408,-150535.14983986408,515,False,-3.948760301694274,0.9577309133890473,0.05766236663485567,4.320928832689921,1.1105726901690165,3.2103561480840046,0.10020133333333332,1201.9700927734375,2247.561767578125,11.14580945900525
147,mps,stone_canyon,150,-111730.05675912887,-111729.87775912885,384,False,0.19056367651559414,0.07811653373571782,0.052689677060892184,4.340215786298116,1.1058231949806214,3.2343925921122234,0.06477466666666666,131.3590545654297,336.83123779296875,11.328555624990258
148,mps,stone_canyon,150,-129169.43405781651,-129170.01585781654,445,False,-1.3295552620788416,0.1581746967571477,0.061783978696912524,4.342013525962829,1.0995980028311412,3.242415507634481,0.10087066666666666,340.13336181640625,564.838623046875,10.895114999992074
149,mps,single_training,150,-99331.80149250665,-99331.44849250664,327,False,1.0051494644644359,0.24611219868716339,0.06576114520430565,4.345337176322937,1.094682333866755,3.2506548404693603,0.143916,843.6345825195312,2040.314208984375,11.562707375007449
150,mps,single_training,150,-113608.7150240677,-113608.6702240677,373,False,-0.6157562487230946,0.27764313561670556,0.05400656805063287,4.353715634346008,1.0940301827589671,3.2596854321161906,0.023853333333333334,125.4958724975586,489.2641906738281,11.032741874980275
151,mps,single_training,150,-146539.2208786581,-146540.0484786581,485,False,-3.5286153997977574,0.9527499654601949,0.057528940650324024,4.354654122988383,1.0791509274641673,3.2755032126108805,0.084728,1002.645751953125,1639.1114501953125,11.612970083981054
152,mps,single_training,150,-97374.31062999606,-97374.19902999605,318,False,1.6662848352547734,0.3154550322953234,0.06565413439025482,4.356520881652832,1.0637093464533487,3.2928115113576255,0.055743999999999995,1069.8358154296875,2413.9169921875,11.089023749984335
153,mps,single_training,150,-144094.34613885844,-144095.7419388584,476,False,-2.975545253350089,0.833163956854199,0.0700408029059569,4.363989553451538,1.0532701750596365,3.310719380378723,0.09004666666666666,790.6573486328125,1310.19970703125,11.04744424999808
154,mps,single_training,150,-122278.38171285496,-122278.04671285496,408,False,-0.7785894326493144,0.18439798669302643,0.07363828225682179,4.37276937007904,1.043461734453837,3.329307648340861,0.12623600000000001,132.02020263671875,401.6627502441406,11.333103083015885
155,mps,single_training,150,-110526.35645185293,-110526.08185185293,365,False,1.2730659428238869,0.7235306800172354,0.06552195134883125,4.382873452504476,1.0290486749013266,3.353824780782064,0.11837466666666667,1477.1368408203125,3620.717529296875,11.056914250017144
156,mps,stone_canyon,150,-139139.75189582317,-139139.66809582312,477,False,-1.166544365969797,0.17394213828488014,0.04620925676698486,4.39613123734792,1.0210646243890127,3.375066606203715,0.04532666666666666,171.111328125,279.56646728515625,10.826731416978873
157,mps,stone_canyon,150,-137101.26368043319,-137100.9582804332,471,False,-0.7596834530246754,0.16943658963852234,0.05623680125921965,4.403082424799601,1.011956520875295,3.391125892003377,0.11344133333333334,196.6990509033203,621.3799438476562,10.794601040979614
158,mps,stone_canyon,150,-109845.40879438494,-109845.39499438491,379,False,2.0859306480983895,0.3683920534184532,0.05385472051799298,4.406568169593811,1.0040159559249877,3.4025522311528524,0.007169333333333334,1124.8265380859375,2359.545654296875,10.865555917000165
159,mps,stone_canyon,150,-88528.5962551101,-88528.57825511011,303,False,3.028927853902181,0.6150860346116436,0.031072989668076235,4.412460624376933,0.9983675356705983,3.414093089103699,0.008176,763.37158203125,1206.168212890625,10.956332041008864
160,mps,single_training,150,-152870.52116600407,-152870.42896600405,495,False,-4.151992521372934,1.1128984703266482,0.07949251213731866,4.42121733824412,0.9973359286785126,3.423881419499715,0.04206000000000001,1802.015625,3681.797607421875,10.822183083975688
161,mps,stone_canyon,150,-130683.33345460962,-130682.94985460959,451,False,-0.5854473909611503,0.06188467013358604,0.06198050514174004,4.425273335774739,0.9939364393552145,3.4313369099299114,0.13673066666666667,202.8311004638672,454.41796875,11.717933915992035
162,mps,stone_canyon,150,-100379.31086223271,-100379.1672622327,343,False,1.402777138891009,0.23790220188991384,0.04691872993484139,4.424180108706157,0.9865599449475606,3.4376201661427817,0.061173333333333337,179.64981079101562,465.43609619140625,12.015266333008185
163,mps,single_training,150,-98076.66662612057,-98078.11142612055,320,False,1.1729409485310316,0.14824796616807967,0.07005335212995609,4.42596519947052,0.9826288259029389,3.443336386680603,0.09323466666666666,390.19049072265625,695.3848266601562,11.090213415998733
164,mps,single_training,150,-112861.19598359156,-112860.90598359153,371,False,-0.45483623549342156,0.09089455095282271,0.06048208519195517,4.425707810719808,0.9797894910971323,3.445918307304382,0.10749600000000001,140.32351684570312,380.8680725097656,11.027555958979065
165,mps,single_training,150,-151922.84114794314,-151922.6505479431,495,False,-4.7008556556204955,1.2555423782680495,0.06443283013999462,4.4231702327728275,0.9755797678232193,3.447590470314026,0.05594533333333333,1645.8067626953125,3367.6357421875,10.974155250005424
166,mps,single_training,150,-96630.40666867074,-96630.30166867073,318,False,1.1379234404303133,0.16322008050167294,0.08259453112880388,4.4139408095677695,0.965294431646665,3.448646378517151,0.05049466666666667,328.5535583496094,1134.7412109375,10.962776166998083
167,mps,stone_canyon,150,-144260.98890283075,-144261.4413028308,493,False,-2.5375433559715748,0.46307653862138975,0.06387663086255392,4.410512167612712,0.9591177576780319,3.451394418080648,0.05499199999999999,1242.6673583984375,2656.790283203125,11.00364329200238
168,mps,stone_canyon,150,-147661.27245797843,-147661.54645797843,504,False,-1.9685767989093437,0.24346673613766748,0.057262472063303,4.4078682359059655,0.9535224097967148,3.4543458302815755,0.09653600000000002,554.912353515625,1032.0635986328125,11.072804875002475
169,mps,stone_canyon,150,-138489.87314013852,-138489.8429401385,475,False,-0.8282604589685798,0.10747942315651017,0.04492847646897038,4.4005906295776365,0.943377512494723,3.457213093439738,0.01194,289.4337463378906,601.0950927734375,11.426310709008249
170,mps,single_training,150,-96423.46259484772,-96423.31679484773,316,False,2.6874941567579906,0.4978428737819195,0.060999302044510845,4.3892422294616695,0.9294653920332591,3.4597768370310464,0.057790666666666664,1414.3160400390625,2995.731689453125,10.941954875015654
171,mps,single_training,150,-103952.20516343797,-103952.01436343796,345,False,1.664799373249213,0.19642927564821244,0.05569064618088305,4.382951607704163,0.9210172160466512,3.4619343852996827,0.09888799999999999,701.2430419921875,1369.483154296875,10.83882212502067
172,mps,stone_canyon,150,-128298.99222037166,-128298.91542037166,441,False,0.3631259695731569,0.0654633630903044,0.050385791355123125,4.378640610376994,0.915354865193367,3.4632857418060303,0.039538666666666666,99.61807250976562,273.3087158203125,11.10886979199131
173,mps,stone_canyon,150,-109409.90148207065,-109409.81388207064,375,False,2.0553756990035374,0.2986786401399877,0.04925111752624313,4.378752938906351,0.9146355491876602,3.464117379188538,0.04457333333333333,734.72607421875,1367.4635009765625,11.044914540980244
174,mps,single_training,150,-107664.88743866276,-107664.65083866274,353,False,1.4496461719786748,0.2509048452486983,0.08682137589591245,4.3793076960245765,0.915050022204717,3.4642576535542804,0.10091333333333334,948.45068359375,2096.10595703125,10.902886583004147
175,mps,stone_canyon,150,-104723.08274373742,-104723.02094373746,358,False,1.8336360195775827,0.28919422937285466,0.04622934464675685,4.384595042864482,0.9202070657412211,3.4643879747390747,0.03703866666666667,641.413330078125,1236.7801513671875,11.059177417017054
176,mps,stone_canyon,150,-99236.22530873686,-99235.88950873686,339,False,1.9496620809535186,0.2337323525273435,0.04613858970192571,4.388309796651204,0.9237529100974401,3.4645568974812826,0.10182266666666667,836.7501220703125,1704.527587890625,11.003062292002141
177,mps,single_training,150,-145065.92298535557,-145065.7971853556,477,False,-4.128637609481811,1.0981430949022373,0.07758483320474624,4.3931999031702675,0.92858201165994,3.4646178897221884,0.06497466666666667,1858.652099609375,3866.560546875,10.807320791005623
178,mps,stone_canyon,150,-73558.73625051038,-73558.64105051037,253,False,3.65697750604401,1.1343989251603974,0.031179000300665696,4.395752191543579,0.9312738221883774,3.4644783782958983,0.02958400000000001,760.0023193359375,1398.5821533203125,10.95958595801494
179,mps,stone_canyon,150,-126306.05271723821,-126306.09511723822,435,False,-1.689935717942814,0.1706709305433348,0.04754381735498706,4.4002326965332035,0.9360178500413895,3.4642148494720457,0.029999999999999995,533.3235473632812,1050.687744140625,10.889533791982103
180,mps,single_training,150,-120917.46226486482,-120917.44686486482,398,False,-2.7516575178907563,0.6464994949456604,0.07586137216538191,4.401244543393453,0.9377968829870224,3.463447642326355,0.0072306666666666665,1415.3955078125,3050.619873046875,10.84478158300044
181,mps,single_training,150,-102825.2340531371,-102825.01205313708,339,False,-1.1126426056213676,0.40117972441972144,0.06292689144611359,4.400015137990316,0.9380354950825374,3.4619796641667686,0.09704533333333334,1017.4733276367188,2331.017822265625,11.69985954198637
182,mps,stone_canyon,150,-139092.73453942465,-139092.58133942462,477,False,-3.2573587894439697,0.7787999286999305,0.05548547673970461,4.3952704604466755,0.9354689158995946,3.45980154355367,0.06978133333333333,1722.9635009765625,3599.716064453125,11.057509834005032
183,mps,single_training,150,-105078.71357524837,-105079.65237524836,346,False,-0.5460296486193935,0.09839039003951257,0.0723219492038091,4.3915714152654015,0.9342878592014313,3.45728355884552,0.07413066666666668,130.84373474121094,649.20654296875,10.944770041009178
184,mps,stone_canyon,150,-125538.40056665521,-125538.34516665523,432,False,-0.8011699720937758,0.08059101319436801,0.05654868128399054,4.388265455563863,0.9318241834640503,3.4564412689208983,0.029830666666666658,72.09219360351562,319.02398681640625,11.270765541994479
185,mps,stone_canyon,150,-138766.4418864296,-138766.0766864296,477,False,-2.858539801898102,0.6883015737924143,0.04520747158676386,4.386812219619751,0.9309865955511729,3.4558256340026854,0.14017066666666672,1588.5377197265625,3584.42138671875,11.092810375004774
186,mps,single_training,150,-86126.61037733554,-86126.51097733554,285,False,2.0001701827843985,0.23891827988438308,0.07209397276863455,4.3784379371007285,0.9236997600396474,3.4547381893793743,0.05239333333333334,562.6109008789062,1062.2669677734375,11.115003791986965
187,mps,single_training,150,-131653.25806865894,-131653.14546865894,429,False,-2.249071281005939,0.43678037415935855,0.06237391539849341,4.374544418652852,0.9218778485059738,3.4526665671666463,0.06382,846.1448364257812,1727.43798828125,10.904040499997791
188,mps,stone_canyon,150,-124749.11108861439,-124748.9700886144,429,False,-0.3264099735766649,0.13938533713235907,0.06069548370316625,4.369879080454509,0.9193128645420074,3.45056622505188,0.07781733333333332,481.7751770019531,1236.459716796875,11.071844291000161
189,mps,single_training,150,-135379.9825790754,-135379.77677907542,441,False,-1.8981473500778279,0.4309150051951292,0.07659624940094849,4.36318655649821,0.9145562122265498,3.4486303440729777,0.09783866666666666,431.982421875,832.264404296875,10.942921582987765
190,mps,stone_canyon,150,-126160.28077261752,-126160.1821726175,435,False,1.0292085371290645,0.3629195532478851,0.061497829135817784,4.352900360425314,0.9096648836135864,3.443235476811727,0.04941733333333333,1039.9808349609375,2412.4423828125,10.986556165997172
191,mps,stone_canyon,150,-114186.66124101913,-114186.68484101915,394,False,2.1681102155397336,0.3472861974800617,0.06070295572746545,4.3475398302078245,0.9083450436592102,3.4391947682698567,0.013087999999999999,1093.3857421875,2240.933837890625,10.805551666999236
192,mps,stone_canyon,150,-98570.79043579038,-98570.70383579038,337,False,3.5544616758823393,0.791987781021744,0.045545426521760725,4.34266846815745,0.9081918281316758,3.4344766346613564,0.04254533333333333,1595.924072265625,3144.17578125,10.735198040987598
193,mps,single_training,150,-116098.5066189289,-116098.35261892891,381,False,0.9740200081832396,0.19625381046448306,0.06242854951570431,4.339128306706747,0.9091305756568908,3.429997712771098,0.07846933333333335,764.3336791992188,1724.7137451171875,10.860935583012179
194,mps,stone_canyon,150,-112040.54477628425,-112040.46377628423,384,False,1.8218274317433436,0.22350062322885303,0.05270764272039135,4.33637090365092,0.911312398314476,3.425058504740397,0.03298533333333333,642.88818359375,1181.9747314453125,10.900995292002335
195,mps,stone_canyon,150,-123333.68048310904,-123333.61568310906,426,False,0.04273068918536107,0.14724372575265685,0.050998957548290494,4.338474187850952,0.9183351186911265,3.420139071146647,0.033605333333333334,351.9609069824219,1029.505126953125,10.927027500001714
196,mps,single_training,150,-118556.81505457411,-118556.6510545741,384,False,-0.011519989681740601,0.03578908891252771,0.08844537896104157,4.338142937024434,0.9228399431705475,3.4153030061721803,0.07232000000000002,118.00594329833984,429.4574279785156,10.989650625007926
197,mps,stone_canyon,150,-147627.38470497524,-147627.27970497523,509,False,-1.4923452850307029,0.2721079834361808,0.05602486754457156,4.333520940144857,0.9269798199335734,3.4065411202112834,0.053550666666666684,174.555908203125,331.7895202636719,10.912327833008021
198,mps,stone_canyon,150,-97314.36886508133,-97315.08166508136,336,False,2.51262339040637,0.42575095739855895,0.05282234718402227,4.320548117955526,0.9268921889861425,3.393655915260315,0.04450666666666666,825.1769409179688,1598.2034912109375,11.17432774999179
199,mps,stone_canyon,150,-92790.95234134697,-92790.86354134697,320,False,2.220496130983035,0.30417957935559875,0.08455499271551768,4.311458821296692,0.9284128650029501,3.3830459547042846,0.04367466666666667,626.4429321289062,1685.7183837890625,11.063210082997102
200,mps,stone_canyon,150,-104928.25850576491,-104928.1167057649,362,False,1.7077061614642541,0.27852574017243265,0.08355253865321477,4.307577435175578,0.9298995204766591,3.3776779254277547,0.05117466666666666,454.67767333984375,1426.1109619140625,11.26782879201346
201,mps,single_training,150,-104546.43897087548,-104546.19077087546,341,False,-0.5085815414631119,0.3492670696206202,0.06956600806365411,4.312766065597534,0.934580171306928,3.37818589369456,0.10544933333333334,893.2744140625,2203.357177734375,11.647405958996387
202,mps,single_training,4,18.656540444145037,18.661340444145033,0,True,10.775274753570557,4.9148558378219604,0.014489431632682681,4.725299715995789,1.3507506251335144,3.374549150466919,0.09940000000000002,30.320096969604492,54.80218505859375,0.34276812500320375
203,mps,stone_canyon,150,-115260.2091043212,-115260.09550432119,399,False,-0.8007968495289485,0.08444825509497605,0.051234832148378096,4.326018195152283,0.9422013578812282,3.3838168462117513,0.040469333333333336,520.46826171875,1093.7568359375,11.307991500012577
204,mps,stone_canyon,150,-145469.96711884686,-145469.93491884685,498,False,-3.9301482892036437,1.070797425309817,0.05874814340223869,4.337768816947937,0.9476021846135457,3.3901666323343913,0.015521333333333331,1948.1990966796875,3963.00634765625,11.168306500010658
205,mps,stone_canyon,150,-119291.7854241737,-119291.5246241737,413,False,-1.8781814491127928,0.699569776680922,0.06243243561436733,4.347802742322286,0.9513482320308685,3.3964544932047525,0.127392,1527.16357421875,3215.70947265625,11.145896709000226
206,mps,stone_canyon,150,-97676.73225077533,-97676.56685077533,336,False,0.017278618986407916,0.6735764149242217,0.05334113632173588,4.359211130142212,0.9572162928183874,3.401994824409485,0.05580666666666667,953.1370849609375,2175.567138671875,10.95277362500201
207,mps,stone_canyon,150,-136442.56967872207,-136443.23127872206,470,False,-3.0839915692806246,0.93567345454668,0.07865676747014125,4.362791560490926,0.9582767786582311,3.404514775276184,0.0464,1844.154296875,3981.586181640625,11.342522958002519
208,mps,stone_canyon,150,-88344.86349625018,-88344.75929625018,304,False,2.721269228855769,0.5719239145088553,0.0679153574615096,4.366316734949748,0.9593972275654475,3.4069194904963176,0.048652,898.931640625,1846.9906005859375,11.132946708006784
209,mps,single_training,150,-108777.80306864249,-108777.54966864243,355,False,-0.3907514435487489,0.13705037602800074,0.12179050375707448,4.371272583007812,0.9622617081801097,3.4090108633041383,0.09507866666666666,130.91993713378906,704.8016967773438,11.56782470800681
210,mps,stone_canyon,150,-132080.02861542482,-132079.85901542485,452,False,-1.202206927233686,0.19342730070902084,0.08049568258070697,4.3770404720306395,0.967160239815712,3.4098802407582602,0.07826666666666668,158.0286102294922,736.7048950195312,11.04997804199229
211,mps,single_training,150,-89346.68685620064,-89346.59765620064,293,False,1.8847762462543323,0.2736332974324493,0.06970662091393023,4.3791814088821415,0.9735024436314901,3.4056789890925088,0.04642933333333333,765.7369995117188,1675.017578125,10.944475500000408
212,mps,stone_canyon,150,-111644.48170325464,-111644.46910325467,383,False,0.945766795873642,0.09018416482293447,0.06412405502516777,4.385568497975667,0.9821530791123708,3.40341543674469,0.007148000000000001,466.8669738769531,1001.2705078125,11.030237792001572
213,mps,single_training,150,-108339.82360747868,-108339.70480747867,355,False,-0.2963871503807604,0.22219866483963652,0.0654908525912712,4.392317070960998,0.991948415239652,3.4003686650594074,0.038589333333333344,589.9537963867188,1557.54345703125,11.217867917002877
214,mps,stone_canyon,150,-130007.64657099616,-130007.45497099617,446,False,-1.1017716182333728,0.15294235666449368,0.05534503953841825,4.397074588139852,0.999419041077296,3.3976555426915485,0.05290400000000001,593.4322509765625,1364.782958984375,11.174957832990913
215,mps,single_training,150,-147511.57279800455,-147511.41299800453,498,False,-3.500860545436541,0.8369282046356239,0.06618837921569745,4.402641541163127,1.0063866782188415,3.396254890759786,0.08619866666666666,1169.6536865234375,2357.955810546875,11.357386167015648
216,mps,single_training,150,-117444.58003719106,-117444.40523719105,384,False,-0.38945262470593056,0.10544677648688472,0.0806975907832384,4.407438459396363,1.0127365533510844,3.3947018925348917,0.07463199999999999,97.79981994628906,265.22930908203125,11.073617999994894
217,mps,stone_canyon,150,-143373.3879269192,-143373.10952691923,488,False,-1.4775958089033763,0.20321695610706228,0.05039582919329405,4.412132447560628,1.0184451945622761,3.3936872561772664,0.127784,586.8427734375,1275.0791015625,11.215101125009824
218,mps,single_training,150,-114602.06974313298,-114601.97054313296,375,False,0.424899782941211,0.09939051591603555,0.07053863115608693,4.4160107421875,1.0226141254107157,3.393396620750427,0.053810666666666666,270.4039611816406,641.44970703125,11.111876417009626
219,mps,stone_canyon,150,-118040.53967937433,-118040.39227937434,406,False,1.59077812904492,0.2227874191337575,0.07195411848525206,4.421283634503682,1.027796125014623,3.3934875122706094,0.04119866666666667,616.6384887695312,1438.056640625,11.097943875007331
220,mps,stone_canyon,150,-125763.57481615327,-125763.4692161533,434,False,1.0085971450805664,0.27853988057788226,0.07060920606056849,4.434944012959798,1.037320433060328,3.39762357711792,0.04725600000000001,855.9055786132812,2140.490478515625,11.550860541989096
221,mps,stone_canyon,150,-113702.35287059988,-113702.02767059985,391,False,1.8003837651014327,0.23230221578967758,0.05838928930461407,4.450228668848673,1.0476713581879933,3.402557291984558,0.13052533333333335,752.5283813476562,1666.8033447265625,11.601719583006343
222,mps,stone_canyon,150,-132195.91875983283,-132195.7363598328,453,False,0.29212686212267724,0.1478136246199718,0.05450114539513985,4.467975238164266,1.0583852875232695,3.4095899566014607,0.07071200000000001,431.449951171875,1036.1446533203125,11.42449674999807
223,mps,stone_canyon,150,-157690.3452620183,-157690.06686201826,539,False,-2.2806681811312832,0.48214820059401975,0.05074187039708098,4.48810089747111,1.0721428481737774,3.415958038965861,0.07834133333333333,390.9944763183594,614.3380737304688,11.21015054199961
224,mps,stone_canyon,150,-106221.83602566937,-106221.63822566938,366,False,1.8794044756889343,0.34276929036677756,0.05163427150497834,4.504024117787679,1.082218105395635,3.421806015968323,0.09885466666666666,333.0802001953125,578.8142700195312,11.19996666701627
225,mps,stone_canyon,150,-142873.00288424466,-142872.64408424473,491,False,-1.5327879025476674,0.33655200505480026,0.054179318429281316,4.523638172149658,1.0943524261315665,3.4292857392628986,0.12975466666666666,178.2255096435547,539.1483154296875,10.930881417007186
226,mps,single_training,150,-103957.03324040414,-103956.82944040415,343,False,0.5923987366817891,0.08906848234644713,0.06344908568697671,4.538511819839478,1.1009404492378234,3.4375713857014976,0.08799066666666666,60.157447814941406,319.0850830078125,11.360444250021828
227,mps,stone_canyon,150,-108983.6677703621,-108984.17537036214,375,False,1.3225180892149608,0.1462693688105234,0.04717212289882203,4.550778309504191,1.1092245535055796,3.441553751627604,0.049509333333333336,497.3667297363281,1036.17626953125,11.549584916996537
228,mps,single_training,150,-126905.17259287334,-126904.94719287334,409,False,-2.144004653443893,0.330462408910195,0.05805553608573973,4.562857090632121,1.1178970980644225,3.4449599965413413,0.07970799999999999,820.3644409179688,1822.409423828125,11.282054082985269
229,mps,stone_canyon,150,-116955.24314963854,-116955.04814963853,402,False,0.7179039702005684,0.17048775454350712,0.04960687236860394,4.569956289927164,1.1225646817684174,3.4473915926615395,0.07025733333333332,296.87274169921875,645.5579223632812,11.240757332998328
