episode,device,scenario,n_ticks,reward,buildings_destroyed,contained,policy_loss,value_loss,classification_loss,aux_zone_loss,entropy,resource_entropy,zone_entropy,value_grad_norm,other_grad_norm,wall_time_s
393,mps,single_training,150,-74231.22482941765,241,False,2.9929079818725586,0.5732712083061536,0.07597568965516985,2.176511946519216,4.1309980122248335,1.3405109922091165,2.790487027168274,763.7763671875,1669.197998046875,10.404291165992618
394,mps,stone_canyon,150,-66471.6907941519,230,False,4.569185061057409,1.5304046277329326,0.06422194923662271,2.510712221463521,4.173708766301473,1.3397885505358378,2.8339202070236205,1195.949951171875,3518.627685546875,10.257028291001916
395,mps,single_training,150,-134767.7007769588,440,False,-1.9971571608819068,0.36537043034228794,0.14014086287701502,2.6215186603864034,4.157850281397502,1.338726313908895,2.8191239897410076,315.8913879394531,2852.6484375,10.229642500024056
396,mps,single_training,150,-93311.91470424397,305,False,1.5502596714704608,0.3200346227316114,0.08891858036008973,2.7076769200960795,4.1515737120310465,1.3377187021573385,2.813855005900065,692.0667114257812,3238.5146484375,10.338517791999038
397,mps,stone_canyon,150,-91367.98624619027,315,False,2.589074902602782,0.4942805404195982,0.08032605485913033,2.7826554584503174,4.160064220428467,1.3375140531857808,2.822550171216329,690.2393188476562,3605.807861328125,10.319010542007163
398,mps,stone_canyon,150,-169658.22806764324,582,False,-4.602117145657539,1.4250175706141939,0.0952357185841538,2.8776479625701903,4.169918101628621,1.3376458438237508,2.8322722562154135,1140.856201171875,7606.20166015625,10.299020875012502
399,mps,single_training,150,-114538.24468354607,378,False,-0.9194618575538819,0.078872123225388,0.09180215194821358,2.3162197240193687,4.154851392110189,1.3372795073191326,2.8175718800226845,275.47943115234375,1830.62841796875,10.23456733400235
400,mps,stone_canyon,150,-150105.92775198387,522,False,-3.0806911325454713,0.6664518315996975,0.0690678740448008,2.3971806144714356,4.145608398119609,1.3374208188056946,2.808187584877014,817.150634765625,2864.44482421875,10.284684584010392
401,mps,single_training,150,-166113.31264351125,543,False,-4.370156090011199,1.6062307356200958,0.09175634861302873,2.5239754486083985,4.117279540697734,1.3370127447446187,2.7802667951583864,784.18017578125,2493.522705078125,10.633887208998203
402,mps,single_training,4,16.83483475241348,0,True,7.25736927986145,3.330107629299164,0.011577232042327523,1.7843164503574371,4.220407485961914,1.3739067018032074,2.8465007543563843,21.90055274963379,98.79727172851562,0.3193540420033969
403,mps,stone_canyon,150,-108097.9023485588,371,False,0.7012760288268328,0.054115774693588414,0.05546953757603963,2.115177790323893,4.100267027219137,1.3361294770240784,2.764137546221415,175.9677276611328,1008.0059204101562,10.189652666973416
404,mps,single_training,8,-33.04734787655971,0,True,8.832579672336578,3.353917509317398,0.025140522280707955,1.8926578611135483,4.15121454000473,1.3753716200590134,2.775843024253845,43.341583251953125,678.7539672851562,0.5577932499872986
405,mps,single_training,150,-106571.55356187723,355,False,0.526132042199218,0.061363871325261055,0.06582553293555975,2.219657702445984,4.054083957672119,1.335825244585673,2.718258697191874,274.01336669921875,1013.2765502929688,10.205295334017137
406,mps,stone_canyon,150,-114439.87657848597,394,False,1.192273228963216,0.38970025424535076,0.06045618526637554,2.032965146700541,4.035731088320414,1.3355165886878968,2.700214508374532,736.1753540039062,2036.1231689453125,10.314439542009495
407,mps,single_training,150,-132464.26484794344,434,False,-1.6596802137543758,0.2989073312595671,0.07821846637874842,2.352922971248627,4.058510866165161,1.3356848359107971,2.7228260103861492,218.40521240234375,944.8788452148438,10.211252249981044
408,mps,stone_canyon,150,-64543.75655798717,222,False,4.065599170227846,1.353965635223673,0.037550405009339254,1.88295467376709,4.034566268920899,1.3362115828196208,2.6983546845118203,989.1471557617188,3732.179931640625,11.20881354197627
409,mps,single_training,150,-100250.46019832137,327,False,0.8107946397783234,0.13920955793443682,0.07396353164377312,2.363480441570282,3.9803465588887534,1.3373086007436117,2.643037962913513,397.4645080566406,1213.8021240234375,10.5304622919939
410,mps,single_training,150,-98581.43098209993,325,False,0.7932076983929922,0.0928989555839659,0.06784008669977387,2.2516217549641926,3.951745130221049,1.338090976079305,2.613654177983602,329.7777404785156,2000.7786865234375,10.321488999994472
411,mps,single_training,150,-107356.53326913103,357,False,-0.22698811414341133,0.03736118956075188,0.08596716092589,2.3541633303960166,3.9621291065216067,1.3393906871477763,2.622738396326701,59.36875534057617,916.765625,10.187236916011898
412,mps,stone_canyon,150,-98348.58958457368,341,False,0.6468748014016698,0.18397424122133088,0.05948716851106534,2.329942613442739,3.995073544184367,1.3390889676411946,2.655984590848287,138.22337341308594,857.2974243164062,10.18268287499086
413,mps,single_training,150,-106297.99418614201,350,False,-0.5881426419597119,0.04057965504863053,0.08314193296711891,2.1257089416186017,4.0722108014424645,1.3385314750671387,2.7336793343226113,145.5375213623047,482.4256286621094,10.209768584027188
414,mps,single_training,15,-195.60136184551433,0,True,7.839150238037109,3.3714734077453614,0.004883201932534576,1.7584921757380167,4.22188040415446,1.3767651081085206,2.845115311940511,77.80943298339844,1076.850341796875,1.0462125419871882
415,mps,stone_canyon,38,-7009.836538424082,24,True,8.212969968193455,3.9753017896100094,0.010322464482956812,3.430474356601113,4.189574869055497,1.379097348765323,2.810477514016001,186.46066284179688,1599.529052734375,2.587566958012758
416,mps,single_training,150,-97766.1383032496,319,False,-0.22918209279576937,0.08376514783560803,0.07910689088515938,2.990489446322123,4.035873069763183,1.3369543886184692,2.698918697039286,177.11004638671875,3477.701904296875,10.164991958998144
417,mps,stone_canyon,150,-123613.0943830581,423,False,-1.8360091766466697,0.3106427569678393,0.07898786288220436,3.704887981414795,3.9683505551020306,1.3358835760752361,2.6324669774373373,660.7091064453125,4711.23046875,10.197570457996335
418,mps,single_training,150,-118037.12890579368,387,False,-2.201512622435888,0.4292758808812747,0.09437322671835621,3.4328808053334554,3.9179182132085164,1.3351210832595826,2.582797133127848,820.3672485351562,5141.54248046875,10.154441624996252
419,mps,single_training,150,-104221.12700817049,338,False,-0.6977916048715512,0.04676638484015712,0.06941582789023718,3.931195651690165,3.9378421688079834,1.335357484817505,2.6024846903483074,216.0895233154297,4645.73095703125,10.2189349590044
420,mps,stone_canyon,150,-109072.07247768177,375,False,-0.5184192289908727,0.17174466552154627,0.055633812975138426,3.507431985537211,4.012125625610351,1.3338259156545003,2.6782997131347654,364.260498046875,3338.325927734375,10.212870540999575
421,mps,single_training,7,-24.95681491152638,0,True,6.0621514320373535,2.7697811467306956,0.005681156579937253,2.4435077735355923,4.099077020372663,1.3734285831451416,2.725648437227522,38.66796875,1290.646484375,0.5288173749868292
422,mps,stone_canyon,150,-84178.2723680881,291,False,2.408507697780927,0.5366543479178654,0.05136085808898012,2.503133602142334,4.150641775131225,1.3321839499473571,2.8184578371047975,519.7384643554688,2060.85400390625,10.190739250014303
423,mps,single_training,150,-134228.97361856312,436,False,-2.8546828085680804,0.5878209296351997,0.08149070459107557,2.3063937775293986,4.096006514231364,1.3319646628697712,2.7640418418248496,664.8170776367188,3281.525634765625,10.250358292018063
424,mps,stone_canyon,150,-103058.7637639252,361,False,0.42790288254618647,0.16255041987461177,0.08463951056202253,2.164661734898885,3.9380997800827027,1.3310327736536662,2.6070670143763226,116.32860565185547,2589.154296875,10.193955624999944
425,mps,stone_canyon,150,-128673.78572352871,442,False,-1.252373012409856,0.17628896743726122,0.09874892463286718,2.420176597436269,3.792375710805257,1.3307100240389507,2.4616656827926637,268.4178161621094,2856.14697265625,10.215726332971826
426,mps,single_training,150,-90166.33016481479,297,False,1.0741772672099372,0.12433697367071242,0.07757730260491372,2.981260201136271,3.685189822514852,1.330348772207896,2.3548410367965698,429.8873596191406,3769.408935546875,10.762207458988996
427,mps,single_training,150,-108332.65947905648,360,False,-0.1803985879321893,0.11578660839780544,0.06999994302168489,2.767413821220398,3.6304927412668864,1.329274022579193,2.3012187163035076,244.4317169189453,3043.927001953125,10.920684541983064
428,mps,stone_canyon,150,-99626.83304169927,343,False,0.5619152295961976,0.12881097827317717,0.04817922617929677,2.8508418512344362,3.66308464050293,1.3287327559789022,2.3343518781661987,82.11563110351562,2254.259033203125,10.419076374993892
429,mps,single_training,150,-103631.24815610965,343,False,-0.216144894665728,0.06882828887512044,0.07029612332582474,2.5874457629521688,3.7389733012517294,1.3282579016685485,2.4107154035568237,82.23509979248047,2406.8828125,10.220599749998655
430,mps,stone_canyon,150,-134265.7808867268,465,False,-1.329675200652952,0.28806446319076107,0.08179504359451432,2.5824027633666993,3.865328210194906,1.327505488395691,2.5378227186203004,169.92227172851562,2120.097900390625,10.234851417015307
431,mps,stone_canyon,150,-68244.41882296292,236,False,3.5876988753055534,1.069804463798646,0.06069723723766705,1.890169932047526,4.023036974271139,1.3273622028032939,2.6956747849782308,929.6654052734375,2712.77880859375,10.283834208006738
432,mps,stone_canyon,150,-114338.24556100552,398,False,-0.6398251152038574,0.10969434806781161,0.07856674787743638,2.195256595611572,4.082610452969869,1.3265354760487875,2.756074997584025,320.4122009277344,1018.0877685546875,10.287666999996873
433,mps,stone_canyon,150,-117655.4929288041,403,False,-0.36164679152270157,0.0742268838033821,0.09615016947500407,2.499152617454529,4.135709063212077,1.3248262008031209,2.8108828528722127,125.41954803466797,1035.7747802734375,10.377222333016107
434,mps,stone_canyon,150,-118487.91593532822,406,False,-0.45401543876777095,0.0628732949211629,0.08232777615465844,2.291599649588267,4.128329189618428,1.3215712340672812,2.8067579650878907,56.517704010009766,2062.498046875,10.23647158301901
435,mps,single_training,18,-180.06648153312074,0,True,7.608980496724446,3.24618927637736,0.0044585998402908444,1.9645630253685846,4.240820222430759,1.3736869162983365,2.8671333260006375,96.53079223632812,1883.5716552734375,1.2442156670149416
436,mps,stone_canyon,150,-116186.37117171318,399,False,0.3861828631038467,0.10587749258476833,0.09355837829876691,2.5458856868743895,4.122010334332784,1.316748952070872,2.805261392593384,262.6222839355469,1391.10302734375,10.173297333996743
437,mps,single_training,150,-114502.59847971862,372,False,-0.6657245693107446,0.12354137154199028,0.09730830668626975,2.323182580471039,4.114099507331848,1.3157884907722472,2.798311020533244,82.86182403564453,2301.6484375,10.199639875005232
438,mps,stone_canyon,150,-116347.20399893058,401,False,0.20609448758264381,0.09109340402958575,0.07852704883009816,2.2067051362991332,4.113274641036988,1.3144778283437093,2.7987967999776204,199.47315979003906,1694.5511474609375,10.200371125014499
439,mps,single_training,150,-101994.89716245704,339,False,0.06278062037813167,0.0615762194778775,0.06654253737380107,2.2032371306419374,4.109384220441182,1.3129038079579671,2.796480410893758,144.40086364746094,614.3624267578125,10.41790279102861
440,mps,stone_canyon,150,-114967.49977993761,396,False,0.05465087699393431,0.05090433085206314,0.05853574371275803,2.0430238302548727,4.037536772092183,1.3123554213841757,2.725181345939636,92.97713470458984,688.0404052734375,10.232505041989498
441,mps,single_training,150,-111414.17916116686,361,False,-0.2076551561554273,0.07322447625308996,0.06203125562829276,2.1207957808176676,3.960085064570109,1.3117459559440612,2.648339107831319,154.8263397216797,860.7128295898438,10.231551875011064
442,mps,single_training,150,-141953.05567826424,466,False,-3.127378052075704,0.8221086040414715,0.07839114082977176,2.547852187156677,3.877046961784363,1.3139177187283835,2.5631292215983073,750.5430297851562,2957.065673828125,10.258753833011724
443,mps,single_training,150,-121933.55397139095,399,False,-1.3131339666992425,0.2242353855894665,0.07631435786684354,2.3429380106925963,3.83595205783844,1.3143673690160116,2.521584677696228,220.83045959472656,1572.4793701171875,10.360442917008186
444,mps,single_training,150,-123923.07043383083,407,False,-1.1645497275485346,0.2462387589535016,0.09516335022946198,2.573523246447245,3.842891370455424,1.3151072827974954,2.5277840884526572,120.8067626953125,3155.311767578125,10.310061291995225
445,mps,single_training,150,-90357.5158215431,297,False,1.3519238242258629,0.1618252334983117,0.07598703068991502,2.372811662356059,3.897625659306844,1.3151686994234721,2.582456965446472,291.5906982421875,3564.318115234375,10.979315500007942
446,mps,stone_canyon,150,-89225.8973941523,307,False,2.2888623342414696,0.3851155073484794,0.058486341796815396,2.32741916179657,3.9650605487823487,1.316591510772705,2.648469026883443,543.84619140625,3152.95654296875,10.512654208025197
447,mps,stone_canyon,48,-8749.293921311073,31,True,8.380795389413834,4.290676889320214,0.01866896339925006,2.9777131974697113,4.194772144158681,1.3774634078145027,2.8173087586959205,250.31813049316406,3999.411376953125,3.3232386669842526
448,mps,single_training,150,-131276.50660474095,439,False,-2.2596923809451983,0.5060762846567275,0.061530123924215634,2.208638083934784,4.109483861923218,1.3203819910685222,2.7891018613179526,603.9789428710938,2831.110595703125,10.219289166998351
449,mps,single_training,150,-117186.52821859479,384,False,-0.39693128045337894,0.3665202763050176,0.08456520671956241,2.4912155373891194,4.090212888717652,1.321355848312378,2.768857021331787,402.56524658203125,2975.97900390625,10.20442966700648
450,mps,single_training,150,-93620.95966795066,308,False,1.0463019230837622,0.08188447017453958,0.0677056206855923,2.1653117950757346,4.082963860829671,1.3223445391654969,2.7606193367640177,281.38592529296875,1949.481201171875,10.18860558301094
451,mps,single_training,150,-116524.62172996555,381,False,-0.879927078311642,0.1461134511878481,0.07613314056769013,2.379017136891683,4.08552848815918,1.3238654438654582,2.76166303952535,123.30986785888672,1450.229248046875,10.458182000002125
452,mps,stone_canyon,150,-117977.80158925787,403,False,-0.5329553002584726,0.04587541533041076,0.05382184062153101,2.3249301528930664,4.124819127718608,1.3252552421887716,2.7995639069875082,152.29360961914062,3252.322265625,10.341183040989563
453,mps,single_training,150,-100040.48543836601,325,False,0.6812480877621905,0.20024647328428122,0.07482319074682892,2.3233251508076984,4.107688056627909,1.3261653129259745,2.7815227460861207,493.4530944824219,2378.654541015625,10.322831458994187
454,mps,stone_canyon,150,-117721.98141785803,404,False,-0.07901352159678936,0.1821080284408284,0.06022255538652341,2.320410974025726,4.074300249417623,1.3279419183731078,2.7463583278656007,306.2927551269531,1132.60009765625,10.261812250013463
455,mps,single_training,150,-147179.3610219433,475,False,-4.005090104416013,1.2827102980496905,0.06724027389039595,2.1609606289863588,4.0577060413360595,1.330791248480479,2.726914798418681,920.4862060546875,2883.68896484375,10.38009195800987
456,mps,stone_canyon,74,-12310.108451789914,43,True,9.239873531702402,5.392965679233138,0.03491513697883567,2.949978754327104,4.125037115973395,1.377047598361969,2.7479895288879805,548.5547485351562,3266.999267578125,5.060315125010675
457,mps,single_training,150,-97103.3707618098,320,False,0.5100103420158848,0.06318067866262254,0.09128987960517407,2.704214007059733,3.8525996176401773,1.331917527516683,2.520682085355123,287.0504150390625,2240.615966796875,10.233756666973932
458,mps,stone_canyon,5,-1298.8084313725876,5,True,6.046849250793457,2.881954288482666,0.043782802671194075,3.4217785835266112,3.9738207340240477,1.3724747180938721,2.6013460636138914,26.49139976501465,473.7281188964844,0.379825209005503
459,mps,single_training,150,-96456.31612100494,319,False,0.027688629139835635,0.040477374091157495,0.07962890754143397,2.669576664765676,3.706136827468872,1.3317811028162638,2.3743557214736937,98.07208251953125,3088.29833984375,10.226912125013769
460,mps,single_training,150,-95791.97691830872,311,False,0.07217250369489193,0.06759942118313726,0.07157761424779892,2.79352737903595,3.7354748487472533,1.3320635064442952,2.4034113359451292,178.55836486816406,2645.602783203125,10.24436179100303
461,mps,single_training,150,-183477.03125961506,603,False,-7.5930809556444485,4.417768385151819,0.07587097479651371,2.5315059121449788,3.816923230489095,1.3316933465003968,2.485229876836141,2333.866943359375,5608.8125,10.558490208000876
462,mps,single_training,150,-90730.41696944446,296,False,0.7903484517832597,0.06162434665525022,0.07455594790478548,2.591278397242228,3.898716239929199,1.3319793470700583,2.5667368952433267,212.29483032226562,3470.12939453125,10.525125040992862
463,mps,single_training,150,-159679.6210604694,525,False,-5.628587671220303,2.1469922586968946,0.08278167226351797,2.132735820611318,3.9928058783213296,1.331606470743815,2.6611994059880573,1596.773193359375,4651.40478515625,11.025373875017976
464,mps,single_training,150,-115682.91345013503,381,False,-1.2302472544135525,0.15379617689072234,0.08384492389392108,2.2211054086685182,4.0625945647557575,1.3312508368492126,2.731343738238017,220.53370666503906,1003.2322387695312,10.500106166990008
465,mps,stone_canyon,150,-111518.29292325185,382,False,-0.12637853338072697,0.16248759780550093,0.06184428944718093,2.2459327944119774,4.112503094673157,1.330334255695343,2.7821688350041707,277.5962219238281,976.0645751953125,10.272070374980103
466,mps,single_training,150,-123088.59933964135,404,False,-1.535007559179018,0.18398139894869625,0.11008411891448001,2.5358508944511415,4.049970946311951,1.3278070187568665,2.722163923581441,299.8829650878906,2521.670654296875,10.201964750012849
467,mps,single_training,150,-141959.59544854696,459,False,-2.8240126034617425,0.5143333804165013,0.09741210814565421,2.6507966272036234,4.004978601137797,1.3247170797983805,2.6802615133921304,693.6065673828125,2377.1357421875,10.222651374991983
468,mps,stone_canyon,150,-148593.33247434805,509,False,-1.952737905178219,0.5097246367309587,0.07302969962668916,3.0828469610214233,4.0388863722483315,1.3202206150690714,2.718665763537089,234.10986328125,2603.613525390625,10.200196791993221
469,mps,single_training,150,-125042.35084971177,407,False,-0.5552057644740368,0.24513080447273333,0.09264485487559189,2.6935562761624654,3.975930191675822,1.3155229274431866,2.66040727297465,207.3646240234375,2898.1044921875,10.18959170798189
470,mps,single_training,150,-108198.96222079845,354,False,1.4313633401443562,0.5062437286287119,0.08196793728508055,2.9363264417648316,4.0106659523646035,1.312115214665731,2.6985507345199586,889.7886962890625,2548.86767578125,10.296847999998135
471,mps,stone_canyon,150,-108101.27372072099,373,False,1.933772383245329,0.3299813269927351,0.0528222114375482,2.513992617925008,4.078414028485616,1.3100854126612345,2.768328612645467,666.0020751953125,3026.3505859375,10.196524458006024
472,mps,stone_canyon,150,-118972.47260984332,410,False,0.8218408524120847,0.10824619020667645,0.054684139396995304,2.3704716992378234,4.077260557810465,1.309366001288096,2.767894563674927,270.6614685058594,966.5067138671875,10.197158458002377
473,mps,stone_canyon,150,-132741.18693658127,455,False,-0.41581078878293437,0.09110401719160412,0.06362683872381845,1.901568067073822,4.03329464117686,1.3100137623151142,2.723280881245931,86.22665405273438,895.2294921875,10.187004834006075
474,mps,single_training,150,-153148.28435330075,511,False,-2.9346683686971664,0.6703882624565934,0.07923164109388987,2.0122244397799176,3.980118818283081,1.3112479360898335,2.6688708702723187,823.1630249023438,5900.904296875,10.199747250007931
475,mps,single_training,150,-129541.10890545973,421,False,-0.5983324413498242,0.18692782222933602,0.08801445215940476,2.3071284166971844,3.9204667743047077,1.3111452484130859,2.6093215131759644,177.99339294433594,2422.979248046875,10.230809749977197
476,mps,single_training,150,-77339.13291959032,253,False,3.756992822488149,1.0720866195360819,0.06359788838773967,2.124786499341329,3.89121967792511,1.3111602409680685,2.5800594329833983,1311.28125,3018.142578125,10.344316290982533
477,mps,stone_canyon,150,-122762.19300834154,421,False,-0.2098276323142151,0.0550576365831436,0.05841405795266231,2.3917482535044354,3.833021024068197,1.3120819743474323,2.520939064025879,145.77127075195312,2001.1278076171875,10.214185083983466
478,mps,stone_canyon,150,-113385.0630456872,389,False,1.0185085948265624,0.1888330482201971,0.05089181138202548,2.0688034454981485,3.8489220333099365,1.3129789566993713,2.535943077405294,374.3657531738281,1336.661376953125,10.436161708988948
479,mps,stone_canyon,150,-128539.08841107278,443,False,-0.45379861469690996,0.0749377066658053,0.058307306207716465,1.8319852177302043,3.880335022608439,1.3146064734458924,2.5657285483678183,153.8525390625,920.21533203125,10.746771624981193
480,mps,stone_canyon,150,-102869.21778698101,358,False,1.413201080110545,0.2670553545184202,0.052697178161082166,2.085537306467692,3.9487789630889893,1.315857949256897,2.6329210392634073,313.9212341308594,1084.0657958984375,10.503878040995914
481,mps,stone_canyon,150,-55549.545662527686,195,False,5.282314288578927,2.1526151777747753,0.057711725112361216,2.6861511421203614,4.028845351537068,1.3183051331837972,2.710540221532186,1292.37255859375,3483.06396484375,10.28342795901699
482,mps,single_training,150,-168002.56119148326,544,False,-4.722217850113909,1.7124775371239958,0.1023739919749399,2.3174104674657188,3.997200977007548,1.3203343868255615,2.6768665901819864,826.4640502929688,5167.87109375,10.21109433399397
483,mps,single_training,5,-5.353785291368439,0,True,7.539732933044434,3.395599603652954,0.0020723351277410983,1.539014458656311,4.119803810119629,1.3728436708450318,2.7469600200653077,26.03091049194336,128.4965057373047,0.3837885830143932
484,mps,single_training,150,-129702.9497443694,422,False,-2.2483984822034837,0.3929952785434822,0.13696572883985936,2.487491641839345,3.962179935773214,1.3226631021499633,2.639516839981079,649.1865844726562,1807.0482177734375,10.243530708015896
485,mps,stone_canyon,150,-80705.04340682119,282,False,2.2105652107050022,0.6609953041758551,0.06837475024008502,2.6537350972493488,4.042109818458557,1.323694569269816,2.7184152523676555,338.4851989746094,2462.22265625,10.32313050000812
486,mps,stone_canyon,150,-148949.11906659213,512,False,-3.2314638713995616,0.8264146581633637,0.09394175748496006,2.687229792277018,4.034136414527893,1.3242817536989848,2.709854664802551,1073.9068603515625,5863.212890625,10.279594584018923
487,mps,single_training,150,-133477.67489850454,439,False,-2.8556235386803746,0.6144214369377005,0.10278358946631973,2.203532888094584,3.970382841428121,1.3250468977292378,2.645335954030355,847.4130249023438,2706.072021484375,10.200270250003086
488,mps,stone_canyon,150,-97692.33379832238,336,False,1.212827421830346,0.19661877374735923,0.07133869341341778,2.039708166917165,4.011147518157959,1.3245936473210653,2.686553875605265,216.43850708007812,1939.2689208984375,10.22999420799897
489,mps,stone_canyon,150,-60961.425615216445,205,False,4.288515520654618,1.3735219192506822,0.032910849639835454,2.101905752023061,4.014483763376872,1.324650642077128,2.6898331308364867,1010.7614135742188,5264.42529296875,10.305556917010108
490,mps,single_training,150,-143910.57920532709,467,False,-3.388600465816756,0.7778135955296844,0.07874423704420527,2.051031463940938,3.923208518028259,1.324809761842092,2.598398747444153,746.5670166015625,2977.893310546875,10.258131500013405
491,mps,single_training,150,-127801.5715387636,422,False,-2.0519117050097946,0.4032607620930033,0.07273446530724566,2.1971409424146016,3.8727534723281862,1.3247191778818765,2.54803430557251,614.1255493164062,1628.9532470703125,10.255559625016758
492,mps,single_training,150,-109537.21617236208,368,False,-0.6527382485941052,0.15690487224234403,0.07131487070893248,2.379773127237956,3.834692910512288,1.3246779878934225,2.5100149234135944,415.9638977050781,3040.7197265625,10.200377625005785
493,mps,single_training,150,-118202.44547869117,384,False,-0.9170487606028715,0.11483780288884494,0.08678847360114257,2.475420355796814,3.8230920521418255,1.3242755357424418,2.498816515604655,190.52072143554688,468.1487121582031,10.182021374988835
494,mps,stone_canyon,150,-102884.80113854675,354,False,1.3627289671171456,0.19763261336268745,0.05375055910398563,2.2976027059555055,3.7714468224843345,1.3243894688288371,2.4470573616027833,373.7921142578125,1203.720947265625,10.177925291995052
495,mps,stone_canyon,150,-53459.37719422402,183,False,4.879497087399165,1.83038470879818,0.04282986741513014,2.65096066792806,3.8098472054799397,1.3252429405848185,2.4846042585372925,1074.14111328125,2882.403076171875,10.19601225000224
496,mps,stone_canyon,150,-108115.5035291579,376,False,1.3361892921601732,0.19437497957084512,0.06539487309753894,2.218546724319458,3.817755880355835,1.3263953773180643,2.491360502243042,481.77947998046875,2765.471923828125,10.188098209007876
497,mps,stone_canyon,3,24.565100702312275,0,True,6.704407374064128,2.9476094245910645,0.02563556966682275,2.937858978907267,3.97245192527771,1.3717788457870483,2.6006731192270913,16.017288208007812,62.92363739013672,0.2478536250127945
498,mps,single_training,150,-116169.09992883202,386,False,-0.1818728818061451,0.09217671658853457,0.07140863032390674,2.033006888230642,3.9033269373575847,1.3282574399312337,2.575069487889608,123.1785888671875,643.4864501953125,10.470965000014985
499,mps,stone_canyon,150,-114804.95589780422,395,False,0.6224248212575912,0.10118363405182511,0.0516458384009699,1.907479031085968,3.928407726287842,1.3290285483996074,2.5993791739145915,291.5365905761719,1725.604736328125,10.597150917019462
500,mps,stone_canyon,150,-66368.27948293193,231,False,4.630551042159398,1.6958147801831365,0.034917177241295574,2.2144680571556092,3.992415870030721,1.3294462529818216,2.6629696146647137,1341.951416015625,5901.8583984375,10.364501208008733
501,mps,stone_canyon,150,-108175.04132197789,373,False,1.2712142308677237,0.2437367033915992,0.0593641388323158,2.0290732153256736,3.9324505949020385,1.329602258205414,2.6028483311335244,560.6884155273438,3966.354248046875,10.27708200001507
502,mps,stone_canyon,150,-109863.55446835849,378,False,0.5358305617049336,0.09032639818707443,0.053131612769017615,1.8621886014938354,3.90674289226532,1.3295079112052917,2.577234985033671,202.1185760498047,2179.5244140625,10.220113999996101
503,mps,single_training,150,-90957.8184413355,300,False,0.9066956399862344,0.09916178028859388,0.05537686110163728,1.9072983781496684,3.8789621686935423,1.329573351542155,2.5493888235092164,137.22499084472656,509.09661865234375,10.306383457995253
504,mps,single_training,150,-126439.43809172585,411,False,-2.099755901321769,0.38063199025150124,0.07840703851853807,2.206246701081594,3.8270163758595785,1.3298119028409323,2.497204464276632,478.4795227050781,1049.9427490234375,10.29081608299748
505,mps,single_training,150,-113472.47953912671,375,False,-1.2984377513825893,0.2088443734908166,0.07299243288735549,2.3753748734792075,3.782672244707743,1.3296500873565673,2.4530221541722614,406.97259521484375,1137.5709228515625,10.278902582998853
506,mps,stone_canyon,150,-64362.64540780163,222,False,2.5173416765530905,0.909766220493087,0.04104011328270038,2.47462051709493,3.71761417388916,1.3293764440218607,2.388237729072571,364.1434631347656,1320.9656982421875,10.28352729199105
507,mps,single_training,150,-148469.08805411338,490,False,-3.439514769713084,1.0364222076286873,0.06870919849102695,2.263050819238027,3.612878470420837,1.3290184648831684,2.2838599983851116,819.1536254882812,4836.4794921875,10.675560667004902
508,mps,stone_canyon,150,-125848.2493470001,436,False,-1.0084617617260665,0.21106005555572968,0.061932810849199695,2.466858193874359,3.5578673203786213,1.3289186263084412,2.2289486916859946,104.26412200927734,1978.386962890625,10.383486917009577
509,mps,stone_canyon,150,-146210.9574045738,509,False,-2.7865919691324232,0.6445068310170124,0.056817604166766005,2.3974947182337445,3.5523290570576984,1.3282518037160238,2.224077261288961,640.8351440429688,1783.294189453125,10.399369791994104
510,mps,single_training,150,-105305.17596955076,349,False,-0.130369311645627,0.07378036417925614,0.07438552158574263,2.7250583378473916,3.5840920193990073,1.3270281521479288,2.2570638704299926,169.66525268554688,4077.7001953125,10.306061916984618
511,mps,single_training,150,-110181.53531405432,366,False,-0.3673586290081342,0.17118424742987068,0.06469294217725595,2.1766051856676736,3.6445535151163737,1.3265423170725505,2.3180112059911093,220.74537658691406,2041.4793701171875,10.312208916002419
512,mps,stone_canyon,150,-108555.92225600088,376,False,0.4529371136675278,0.1135997880694534,0.06195062585795919,2.4642624179522197,3.6956145588556923,1.3264201132456461,2.369194444020589,235.59507751464844,1016.6748046875,10.282522958994377
513,mps,stone_canyon,150,-102270.17222531467,353,False,0.7533274680127701,0.122447901282297,0.04805449732579291,1.8006428265571595,3.776464660962423,1.326208783785502,2.450255881945292,126.65811920166016,470.1689147949219,10.321958042011829
514,mps,stone_canyon,150,-85082.95454418189,296,False,2.3312051429351173,0.42140201350906864,0.05755497861343126,2.1385428222020466,3.8381212441126507,1.3261731227238973,2.511948113441467,678.6126708984375,2249.292724609375,10.518567333987448
515,mps,stone_canyon,4,-1350.2470491630813,5,True,5.848744750022888,2.332638680934906,0.004813392763026059,3.158848285675049,4.0397056341171265,1.3672357499599457,2.672469973564148,20.447904586791992,263.1428527832031,0.32743745800689794
516,mps,stone_canyon,150,-135272.74531977405,463,False,-2.3061808454990387,0.39535979783628133,0.06410967456176878,2.556893608570099,3.9266546614964803,1.3269115742047628,2.599743064244588,576.3031005859375,5013.39404296875,10.388421750016278
517,mps,single_training,150,-113770.92498927379,373,False,-1.4299661010255416,0.19776858999762528,0.06541242661885917,2.928174063364665,3.839337590535482,1.326485566298167,2.512852023442586,498.3641052246094,4005.461669921875,10.53859791602008
