episode,scenario_name,device,n_ticks,reward,buildings_destroyed,contained,policy_loss,value_loss,classification_loss,entropy,value_grad_norm,other_grad_norm,wall_time_s
248,single_training,mps,150,-117435.24556777926,390,False,-2.16259791413943,0.47037358311315375,0.054733754284679886,4.55140984694163,545.4483642578125,987.9532470703125,6.158804749982664
249,single_training,mps,150,-93206.69972474746,307,False,-0.8201840025186539,0.7433435281638231,0.04984667311112086,4.551084531148275,755.745849609375,1882.3856201171875,6.097444707993418
250,single_training,mps,150,-108291.34519845512,352,False,-1.1724848632855962,0.2984990882751557,0.05822008659442266,4.551628863016765,312.74652099609375,581.1427001953125,6.213573457993334
251,single_training,mps,150,-111326.02303061917,360,False,-1.930329889561981,0.39651465282821924,0.04462894931435585,4.550593611399333,543.6756591796875,1139.8243408203125,5.983573750010692
252,single_training,mps,4,23.623715313117234,0,True,0.29621223197318614,0.008888972632121295,0.015284903347492218,3.7512477040290833,3.3382577896118164,8.602127075195312,0.1650241249881219
253,single_training,mps,4,-8.447733003299007,0,True,0.4421217474155128,0.013400292128608271,0.00832434929907322,3.7658896446228027,4.134373188018799,5.810450553894043,0.15321854100329801
254,sullivan_canyon,mps,150,-50430.6847324058,189,False,-0.35337910731633504,0.2234080472320299,0.07201274029600123,4.562306660016378,176.64578247070312,461.2468566894531,6.172909249988152
255,single_training,mps,150,-122188.87780368981,397,False,-1.8769730910193174,0.38170912031724585,0.06968991440099974,4.559156646728516,393.96221923828125,532.7247924804688,6.220006917021237
256,single_training,mps,150,-123478.28422553411,400,False,-1.6669676994532348,0.3764401907702753,0.07954399343890449,4.56333285331726,334.4784240722656,505.992919921875,6.114199375006137
257,single_training,mps,150,-165516.46112670694,537,False,-5.1039947369912015,1.7537746113790225,0.08663976595271379,4.565271650950114,839.7686157226562,1247.5589599609375,5.99221625001519
258,single_training,mps,4,-10.163084567365516,0,True,0.5648970138281584,0.016711772652342916,0.0027394669596105814,3.7774274945259094,5.529874801635742,5.471574306488037,0.1607662090100348
259,stone_canyon,mps,150,-123357.57443266477,423,False,0.4833342908571164,0.737725913983295,0.05435025640297681,4.566738209724426,582.834716796875,1649.491455078125,6.097698416997446
260,single_training,mps,150,-157879.6491804171,509,False,-3.777011250505845,1.1905094930315196,0.0617659634584561,4.5671135473251345,575.9181518554688,737.80322265625,6.061395041993819
261,single_training,mps,5,0.20988675275987134,0,True,0.7256474673748017,0.062051954306662084,0.0034888744819909336,3.877069520950317,12.48327350616455,14.77987289428711,0.19941808399744332
262,single_training,mps,150,-90082.2638294882,299,False,2.299952914317449,0.5236856107537945,0.04061609843435387,4.566876942316691,519.5093994140625,1024.3399658203125,6.290846249990864
263,single_training,mps,150,-108845.4063177238,357,False,1.4581630866229534,0.697097317098572,0.05429468515018622,4.56610134601593,785.9013671875,2003.3133544921875,5.934915042016655
264,single_training,mps,150,-82465.19621760922,271,False,3.7541249998410544,1.1540558141966661,0.04973264680554469,4.57029216448466,1131.8680419921875,2444.185546875,6.287365916010458
265,single_training,mps,150,-111958.22961574412,368,False,0.8580034593741099,0.6016733543284438,0.06026187415545185,4.570101346969604,640.3125,1853.771484375,6.105313666979782
266,single_training,mps,5,-2.1157934121983004,0,True,0.49072338044643404,0.05098528936505318,0.00850101076066494,3.8330660343170164,11.460869789123535,17.284765243530273,0.22024145800969563
267,single_training,mps,150,-124096.07283043259,410,False,-0.49148911555608116,0.5053794423079428,0.04509203615908822,4.570163062413534,341.538330078125,1047.1884765625,6.0615049580228515
268,single_training,mps,150,-120683.19495534181,392,False,-0.6140039669908584,0.24169545707953186,0.05188165595754981,4.563509426116943,198.19149780273438,258.4015197753906,5.97267687501153
269,topanga_ridge,mps,150,-15253.735320636386,52,False,0.16756278291344642,0.9424484023997017,0.07847292434424162,4.56764788309733,427.3153381347656,923.6812744140625,6.108114750008099
270,single_training,mps,150,-121260.35525761655,397,False,-0.22879609694704414,0.40954030861943463,0.04828851876159509,4.56515584786733,324.3941345214844,923.6644287109375,6.13560066599166
271,single_training,mps,150,-129896.65621442554,419,False,-1.8465625546251734,0.3789349295070239,0.04208912748843432,4.57126484076182,500.75836181640625,959.7847290039062,5.8399853330047335
272,single_training,mps,150,-97216.62711005253,319,False,1.55549720497181,0.42032119534364026,0.05477426418413719,4.573500569661459,514.4059448242188,1341.87939453125,6.1055471249856055
273,single_training,mps,7,-34.829032759091035,0,True,1.2826337303434099,0.13268897842083657,0.016477540667567934,3.849822963987078,24.705455780029297,29.97178840637207,0.2693734999920707
274,stone_canyon,mps,150,-124161.94156835997,425,False,-0.5758745174358288,0.3014593568282665,0.04210503027463953,4.57552268187205,225.05445861816406,241.73924255371094,5.795575333002489
275,single_training,mps,150,-117883.44252420706,388,False,-1.1068614020695289,0.2532496791157852,0.04384722645394504,4.579198047320048,332.9973449707031,692.6343383789062,6.122258624993265
276,single_training,mps,5,4.3323073713124955,0,True,1.146271175146103,0.12869257479906082,0.005255035776644945,3.8269145488739014,18.142972946166992,19.34984588623047,0.22386254198499955
277,single_training,mps,150,-115758.2618378197,379,False,-0.7456784416905915,0.19069602415561435,0.04824741516107072,4.582945720354716,183.5779571533203,279.48419189453125,6.033296207984677
278,single_training,mps,150,-140706.32928184283,457,False,-2.9324824703733126,0.6425574991501829,0.06530260701508572,4.580601525306702,531.7760620117188,888.4533081054688,6.151026750012534
279,topanga_ridge,mps,150,-14595.93567654661,49,False,-0.07998873443653186,1.1188123806937074,0.07731342270039022,4.581336531639099,568.5031127929688,1490.1868896484375,6.239882916997885
280,single_training,mps,150,-90886.62161074579,296,False,1.820666775306066,0.3362686276932557,0.042291877986863256,4.57563012599945,440.3572998046875,1107.1077880859375,5.9866127079876605
281,stone_canyon,mps,150,-114249.3515055962,394,False,0.6678744724734376,0.2948702660933941,0.04594508493008713,4.581055108706156,154.91342163085938,375.77886962890625,6.163455542002339
282,single_training,mps,7,-26.742503252123868,0,True,2.022478299481528,0.284327038696834,0.010615074341850621,3.8278239454541887,36.93178939819336,44.009151458740234,0.28377566600102
283,topanga_ridge,mps,150,-12643.618809396057,41,False,1.256320783222715,1.1921083007275108,0.057156674197564525,4.575226349830627,355.8456726074219,749.6529541015625,6.263365541992243
284,single_training,mps,150,-121684.94972460503,402,False,-0.832162530682981,0.2288548330166183,0.04866489288707574,4.566874670982361,173.72373962402344,392.8290710449219,6.00656120799249
285,single_training,mps,150,-105520.11101928432,345,False,0.26678407805040477,0.15499024520218274,0.03996838254854083,4.560210868517558,118.78067779541016,406.1956481933594,6.243612708989531
286,stone_canyon,mps,150,-137355.88936513456,473,False,-1.469468551936249,0.3836144821491568,0.039063744470477106,4.560382755597432,372.6157531738281,545.5498657226562,6.11994637499447
287,single_training,mps,150,-117019.23796864299,378,False,-0.1793999880986909,0.18534360049217866,0.04416437344625592,4.560709649721781,168.3367156982422,502.3903503417969,6.087980000011157
288,single_training,mps,5,-22.50553281521267,0,True,2.18680180311203,0.32643388509750365,0.0047044183127582075,3.776708555221558,28.757165908813477,28.506200790405273,0.2118047919939272
289,single_training,mps,4,6.941381046087308,0,True,2.2317893505096436,0.2974717281758785,0.003979572386015207,3.759538769721985,22.28781509399414,21.4437198638916,0.1454867089923937
290,single_training,mps,150,-143451.10109739666,475,False,-3.163532172019283,0.637455337380452,0.05679902699620774,4.556906326611837,722.3831787109375,1514.7286376953125,6.198798124998575
291,single_training,mps,150,-96821.11864474326,315,False,1.3480271808306377,0.21649376744404436,0.04764844876093169,4.554126477241516,278.68927001953125,733.050537109375,6.005341582989786
292,single_training,mps,6,-16.32776142354887,0,True,1.8772034446398418,0.29981433351834613,0.0024228321854025126,3.7868324915568032,32.922203063964844,34.644344329833984,0.23431329100276344
293,sullivan_canyon,mps,150,-48207.59293253783,177,False,0.9167734164992968,0.21468345817847875,0.04844408955735465,4.549259303410848,95.3516616821289,382.5445861816406,5.922454499988817
294,single_training,mps,4,9.611237203076392,0,True,1.5031389743089676,0.20775563269853592,0.0032701739110052586,3.718582272529602,18.894031524658203,20.19159698486328,0.16635104099987075
295,single_training,mps,8,11.844143638642798,0,True,1.403488166630268,0.2838068222627044,0.004247642820701003,3.784336030483246,41.289825439453125,51.32405471801758,0.29344124998897314
296,single_training,mps,5,-7.472072849995698,0,True,1.3222721338272094,0.13681412488222122,0.005269471276551485,3.646603155136108,19.375091552734375,18.97524642944336,0.18694462499115616
297,sullivan_canyon,mps,150,-47381.929890285166,176,False,1.1684378512172648,0.31701569004742547,0.04649696541329225,4.485003550847371,379.7929992675781,1087.3466796875,6.163793457992142
298,single_training,mps,150,-99555.84729969982,324,False,0.6765108334148924,0.2506550680641885,0.03687666886796554,4.4653366247812905,323.4195556640625,957.0504760742188,6.192018041998381
299,single_training,mps,150,-126813.25807435042,418,False,-2.140796731809775,0.4219588551427781,0.0396026074886322,4.448206351598103,541.33837890625,928.1390380859375,6.21902874999796
300,single_training,mps,7,-36.32564912544231,0,True,0.3065326300316623,0.028448456897357182,0.010971706892762865,3.408662898199899,10.79804515838623,20.2945556640625,0.26473450000048615
301,sullivan_canyon,mps,150,-67050.62064752975,247,False,-4.414434255162875,1.40005197763443,0.049921730620165666,4.418975706100464,1268.9814453125,2900.304931640625,6.144720791024156
302,topanga_ridge,mps,150,-5838.912294552478,15,False,4.840698128143947,2.0402607672909894,0.06206694975805779,4.401093726158142,988.3057250976562,2236.267578125,6.017754250002326
303,single_training,mps,150,-106017.51497350298,345,False,-0.5678905290225521,0.23246734801530428,0.03792388563975692,4.3733762264251705,244.45968627929688,285.09228515625,6.011870750022354
304,single_training,mps,150,-120129.00970169726,393,False,-1.3575250884665486,0.49022681052465616,0.04451963940324883,4.3584310928980505,352.442626953125,618.141845703125,5.833492458012188
305,single_training,mps,150,-84384.43632980874,277,False,1.1678808421517413,0.2863312249560598,0.03439458714798093,4.344671640396118,306.5468444824219,878.2997436523438,6.114014791994123
306,single_training,mps,150,-101683.5122516504,336,False,-0.3951273345419516,0.23468130315734356,0.04720029863839348,4.331516318321228,221.19076538085938,385.03631591796875,5.864052249991801
307,single_training,mps,4,18.803903709481702,0,True,-0.06924556056037545,0.010515175542423094,0.012590939877554774,3.0521541237831116,3.9056622982025146,12.520442008972168,0.1598814580065664
308,single_training,mps,150,-97353.27366064872,318,False,-0.4165003737558921,0.19876573236275968,0.04573779510334134,4.325692375500997,232.16641235351562,211.6352996826172,6.196205667016329
309,single_training,mps,150,-119826.47572352369,387,False,-2.9378188998500505,0.7453995998816875,0.041491195593650144,4.324431853294373,897.4445190429688,1953.2647705078125,6.210573125019437
310,sullivan_canyon,mps,150,-66307.31167672238,239,False,-4.508159134984016,1.449565012177142,0.04745288074947893,4.344174709320068,1284.13623046875,2867.55908203125,6.024617209011922
311,single_training,mps,4,18.385257913529145,0,True,0.22421855758875608,0.009277710123569705,0.005575020913966,3.1671144366264343,3.2812371253967285,5.348133563995361,0.16069508300279267
312,single_training,mps,22,-165.85556975688047,0,True,3.4672672620720486,1.2967070454767715,0.004565697173926641,3.8914097981019453,129.7967529296875,210.81100463867188,0.9091744580073282
313,sullivan_canyon,mps,150,-39362.93096227622,145,False,1.401857206746936,0.31518811232190275,0.04520620776495586,4.355424507459005,117.9524917602539,499.4383239746094,6.25360962501145
314,single_training,mps,5,36.67586731355418,0,True,0.5373210243880748,0.020576685841660947,0.0022203597938641904,3.2188260555267334,7.019265174865723,5.9628472328186035,0.1855377499887254
315,single_training,mps,5,2.4599129055939173,0,True,0.4189853508025408,0.01631666838948149,0.0018552523571997881,3.2234920501708983,6.223586082458496,5.5330657958984375,0.18133308299002238
316,stone_canyon,mps,150,-137234.51931683708,468,False,-2.8817021590843797,0.8104096292670026,0.04668808761363228,4.357380286852519,680.41748046875,1058.5152587890625,6.014636457985034
317,sullivan_canyon,mps,150,-74797.85559411813,279,False,-6.585258266528448,3.064851907109842,0.07750448820491632,4.3614644130071,1874.58154296875,4561.27880859375,6.335876208002446
318,single_training,mps,150,-110315.3232447967,358,False,-1.7458642592156928,0.45548493271541096,0.05204937274567783,4.3665758228302005,662.6175537109375,1627.0977783203125,6.168754707992775
319,single_training,mps,4,11.105953176748748,0,True,0.2718914467841387,0.007377646368695423,0.0017373821465298533,3.203754425048828,2.581151008605957,3.4424798488616943,0.18683645798591897
320,single_training,mps,150,-103479.35681057136,339,False,0.003656292032683268,0.3200141402571872,0.05569619323515023,4.381253080368042,282.8079528808594,905.1616821289062,6.060434791987063
321,sullivan_canyon,mps,150,-76337.52719598133,277,False,-5.555758782476187,1.865935597161782,0.05880729976886263,4.396617738405864,1246.140869140625,2410.15380859375,6.107790707988897
322,single_training,mps,5,-0.051015753341097536,0,True,0.07805754914879799,0.007232939312234521,0.0023081347346305845,3.2581631660461428,2.3283205032348633,3.694899320602417,0.19889808300649747
323,single_training,mps,5,-5.298940234598497,0,True,0.022526469826698304,0.007822568505071103,0.002470224443823099,3.2595669746398928,2.1310977935791016,3.9459874629974365,0.191872916999273
324,single_training,mps,5,8.803903709481702,0,True,0.10369613971561194,0.006873878536407574,0.002467471221461892,3.2322638988494874,0.5222263336181641,4.237195014953613,0.1891235829971265
325,single_training,mps,150,-98342.35997421104,320,False,0.5185918418349077,0.33738819863302294,0.04712798566014195,4.405453063646952,347.60662841796875,1109.2681884765625,6.147861375007778
326,single_training,mps,150,-146624.64883989442,484,False,-3.2866236050240696,1.0468996665287287,0.05794487207041432,4.40969088713328,584.1817626953125,656.8501586914062,6.048080749984365
327,single_training,mps,4,-6.169167221142569,0,True,-0.14907172322273254,0.00773642779677175,0.0017624491010792553,3.1975690722465515,2.8401248455047607,3.407400131225586,0.17902924999361858
328,single_training,mps,150,-74531.52750190187,244,False,2.558992415579657,0.6370263799227056,0.038114271895028654,4.426851677894592,585.4363403320312,1253.4427490234375,6.003145708004013
329,sullivan_canyon,mps,150,-59275.245634828825,215,False,-1.7300379705118636,0.4421686736466442,0.04857855246635154,4.439429734547933,585.037109375,1230.0594482421875,6.175335583015112
330,single_training,mps,4,19.54336383380884,0,True,-0.01383972354233265,0.004018043517135084,0.0021348869777284563,3.310510814189911,0.47786083817481995,1.706053376197815,0.17019600002095103
331,single_training,mps,150,-121136.0631039835,397,False,-1.3565682227707778,0.4210047732557928,0.04586919401849931,4.45359960714976,257.79022216796875,624.9965209960938,6.066090833977796
332,stone_canyon,mps,150,-126382.52378051092,434,False,-0.8111682856145005,0.3546050468300397,0.04560156994499266,4.46621249516805,263.36187744140625,370.4089050292969,5.958612791000633
333,single_training,mps,150,-135584.2038503428,436,False,-2.330967499216398,0.6723516557772139,0.05009596902721872,4.470768672625224,369.8038024902344,547.9837646484375,5.9205654169782065
334,single_training,mps,150,-130133.09803829686,425,False,-1.4309565028548241,0.6700492126494646,0.04046655541285873,4.482756247520447,341.7987365722656,996.0262451171875,6.222774499998195
335,single_training,mps,150,-90818.0608462423,296,False,1.770241055165728,0.59900739317447,0.03811527334153652,4.488802069028218,675.0297241210938,1940.66650390625,5.930925499997102
336,topanga_ridge,mps,150,-14604.103427578353,49,False,-0.30382384524991113,0.887448225349314,0.06192388599117597,4.493528416951498,405.4770202636719,1816.1839599609375,6.01254166700528
337,single_training,mps,150,-93655.2703177264,308,False,1.7350325262174011,0.45998265157192386,0.05631848680476348,4.495730415980021,548.1943969726562,2188.23095703125,6.084956749982666
338,single_training,mps,150,-179155.36377151633,587,False,-6.477296274602413,2.435970248437952,0.04658911053091288,4.501295547485352,1245.222900390625,2275.6826171875,6.340142417000607
339,single_training,mps,150,-100066.70338395164,326,False,1.1283486905507742,0.354326710161594,0.03666074991847078,4.506214302380879,429.32537841796875,1304.976806640625,6.162278750009136
340,stone_canyon,mps,150,-100255.53410931978,346,False,1.1249273267139992,0.26149059131673613,0.029971200904498497,4.517486758232117,120.30339813232422,222.66201782226562,6.345311041979585
341,single_training,mps,150,-92098.12510153778,303,False,1.1743787425011396,0.24569727250246312,0.04872777431582411,4.515240421295166,325.6192321777344,976.7454833984375,6.10925712500466
342,single_training,mps,150,-141255.11134286993,464,False,-3.628819931447506,0.8456036954016114,0.046139208286379775,4.524303175608317,707.4803466796875,1483.882080078125,5.954221874999348
343,topanga_ridge,mps,150,-18969.863298046395,66,False,-4.037455354916553,2.178465773845225,0.07759214033139869,4.525315623283387,1327.754638671875,3434.016357421875,6.191694082983304
344,sullivan_canyon,mps,150,-36342.3330466724,134,False,3.1155438367525736,0.599074646855394,0.042869336054039496,4.525113728841146,474.5145263671875,1001.518310546875,6.2001948340039235
345,single_training,mps,4,-20.267571589910247,0,True,2.773379758000374,0.3152931369841099,0.0020110368786845356,3.933283269405365,21.582765579223633,20.22306251525879,0.16716366697801277
346,single_training,mps,12,-136.4281971253691,0,True,2.9886019875605903,0.5259937470157942,0.0023882556706666946,4.0943625171979265,74.66727447509766,64.0271224975586,0.4582028750155587
347,single_training,mps,150,-85339.30443096033,282,False,1.155256816415737,0.1734568668108538,0.042190443134556214,4.516078705787659,114.57872009277344,368.1978454589844,6.024985709023895
348,topanga_ridge,mps,150,-21331.680617408627,75,False,-5.559804375239958,3.8742562939398524,0.05492211955289046,4.518805128733317,1851.845703125,4374.826171875,5.940758124983404
349,stone_canyon,mps,150,-127374.98137792466,436,False,-1.7472291902204355,0.45639835828580544,0.032737897094339136,4.519660536448161,517.6647338867188,1295.310546875,6.167614041012712
350,single_training,mps,7,-22.911924493275666,0,True,2.517397863524301,0.39066190804753986,0.01840781234204769,4.0600678239549906,40.01374816894531,47.727447509765625,0.27085225001792423
351,sullivan_canyon,mps,150,-57560.62056216781,215,False,-1.776378610143438,0.36663439944788023,0.03832810822874308,4.529021008809408,470.328125,1297.895263671875,6.213821790996008
352,single_training,mps,4,4.426344559916068,0,True,2.1590850800275803,0.27628762647509575,0.013624581741169095,3.996851861476898,20.428768157958984,24.43829917907715,0.18768816598458216
353,single_training,mps,150,-117349.40285461512,381,False,-1.8252081068356831,0.244792448276033,0.03663244931958616,4.530424586931864,381.0888366699219,740.0435180664062,5.956714375002775
354,single_training,mps,150,-151133.3523314379,488,False,-4.097182946354151,1.0909758444912343,0.04269339716993272,4.531848436991374,638.2986450195312,1031.054443359375,6.152777500014054
355,single_training,mps,150,-146763.84755047032,484,False,-4.101744144956271,0.9662740972149186,0.04037523593753576,4.537644084294637,778.6597290039062,1540.812744140625,6.118520000018179
356,single_training,mps,5,-5.298940234598497,0,True,1.739765429496765,0.2837578982114792,0.003658546647056937,4.040908336639404,25.519439697265625,27.69976234436035,0.19672283399268053
357,stone_canyon,mps,150,-160963.1592976532,554,False,-4.367481751739978,1.236809582337931,0.03882519805959116,4.5508934624989825,784.474853515625,1405.4876708984375,6.03452804099652
358,single_training,mps,150,-107210.09517837664,350,False,0.009325221727291742,0.20531326628253738,0.03530447586284329,4.548782510757446,179.07701110839844,652.7564697265625,6.082648707990302
359,single_training,mps,150,-129642.23981354527,422,False,-1.8820716266830761,0.4061459141969681,0.03879957302783926,4.5578020493189495,250.231201171875,438.9739990234375,6.270324166980572
360,single_training,mps,150,-96252.37168505268,313,False,1.9068728866443658,0.5378271339461865,0.033248851057142016,4.552365876833598,635.8685913085938,1600.37841796875,6.035105540999211
361,single_training,mps,13,-150.10502685268946,0,True,3.0533917133624735,0.6112565031418433,0.017258342642050523,4.157530729587261,77.29810333251953,95.6947021484375,0.4977643750025891
362,single_training,mps,150,-116803.4838064343,384,False,-0.03864617571234703,0.20637926823980857,0.03425635707875093,4.554088778495789,206.3213653564453,763.1237182617188,6.011102832999313
363,single_training,mps,150,-107109.1417167944,351,False,1.3551702451791303,0.7181272298105986,0.03284799496332804,4.551754082043965,705.974609375,1782.5992431640625,6.0788803749892395
364,single_training,mps,150,-108272.58505893417,351,False,0.8220189052199324,0.39674617147903213,0.03428739603608846,4.549679972330729,447.4481506347656,1209.29833984375,6.129058457998326
365,topanga_ridge,mps,150,-18701.34221454037,65,False,-2.0421258475755653,1.2042329969240866,0.0540587185540547,4.551016395886739,679.5126342773438,1562.388671875,5.941820334002841
366,single_training,mps,5,9.443671411365756,0,True,1.6777281761169434,0.21280128359794617,0.004323162231594324,3.963580846786499,22.997194290161133,22.869428634643555,0.1945464590098709
367,sullivan_canyon,mps,150,-46783.8748089946,171,False,2.0690795147418974,0.41161921543379626,0.0475134261076649,4.549789845148722,471.95458984375,1150.2109375,5.9266178339894395
368,topanga_ridge,mps,150,-7742.5914424554985,22,False,5.059541890012722,1.8117665745465275,0.05310937748601039,4.54688658396403,926.57861328125,1820.5145263671875,6.188395292003406
369,single_training,mps,150,-128475.7212089279,422,False,-1.1723163433993855,0.4938052722746822,0.03701891480945051,4.545345322291056,232.5186767578125,696.3064575195312,5.988578000018606
370,sullivan_canyon,mps,150,-37049.15519301233,136,False,3.7546862188975014,0.8439955121278763,0.0352191204794993,4.554188370704651,728.0531616210938,1602.7076416015625,5.947340291982982
371,single_training,mps,150,-99086.23143272738,322,False,0.8379649537491302,0.2061495675659565,0.03265396825969219,4.545671060880025,200.2109375,569.91162109375,6.1835376669769175
372,sullivan_canyon,mps,150,-44396.682860421955,167,False,1.2769932567079862,0.21079475220874883,0.037622987342377505,4.55545882542928,204.87586975097656,574.1412353515625,5.9833719590096734
373,single_training,mps,11,-58.522672572743794,0,True,1.7393058267506687,0.2866180667823011,0.011231701736423102,4.015261086550626,53.34927749633789,66.48768615722656,0.40815037497668527
374,single_training,mps,150,-122656.05594846727,398,False,-2.230794863179326,0.4066686748683666,0.03987886583432555,4.545973518689474,441.5740051269531,743.6089477539062,6.077267625019886
375,single_training,mps,150,-113715.57939845363,376,False,-1.8377906268586714,0.3276584825593212,0.03988497185520828,4.544416522979736,419.28839111328125,839.61474609375,6.946857333008666
376,single_training,mps,4,14.985485138214518,0,True,1.077389732003212,0.07617090549319983,0.004252902697771788,3.778454303741455,11.861835479736328,10.011324882507324,0.18151337499148212
377,single_training,mps,150,-122441.00564013969,402,False,-2.4345393044874073,0.49954939827995987,0.03858499684836716,4.547937943140666,522.395263671875,948.7406005859375,6.0333112080115825
378,single_training,mps,150,-134651.50297452754,438,False,-3.8441628467912476,0.8606720610831712,0.04783059915838142,4.548781620661417,744.5451049804688,1303.4000244140625,7.257357875001617
379,single_training,mps,4,18.803903709481702,0,True,0.4743403270840645,0.06565482541918755,0.0031787848565727472,3.749171495437622,10.868146896362305,15.173698425292969,0.17145312498905696
380,single_training,mps,8,-45.402390573649335,0,True,1.0011632665991783,0.11583754210732877,0.0032965068821795285,3.8149478435516357,26.54303550720215,27.73577880859375,0.357478916994296
381,topanga_ridge,mps,150,-6215.217445183963,16,False,3.6570484686642883,1.4416495755966026,0.05532281057909131,4.554889534314474,442.6415100097656,1132.9493408203125,6.6153455000021495
382,stone_canyon,mps,150,-122091.62124853166,419,False,-1.3372671833261847,0.41610849535441957,0.035081637670906884,4.5486904859542845,397.85791015625,625.881103515625,6.15314695899724
383,single_training,mps,150,-103148.15959720405,336,False,-0.6137393984726319,0.2481012413235419,0.03138725549603502,4.548905692100525,194.42518615722656,342.9546813964844,6.274241374980193
384,single_training,mps,4,20.409482476303072,0,True,0.23017837572842836,0.012413601099979132,0.012071980396285653,3.528762996196747,4.358067035675049,15.10325813293457,0.16875766700832173
385,single_training,mps,8,-45.7048215079049,0,True,0.5547927361913025,0.039820276531713716,0.011406441335566342,3.5898568630218506,13.647797584533691,30.658634185791016,0.3411260409920942
386,single_training,mps,4,6.941381046087308,0,True,0.33031830471009016,0.006785604055039585,0.005537157412618399,3.462160050868988,2.486140251159668,6.473082542419434,0.1536724169855006
387,single_training,mps,150,-139998.59743079988,456,False,-4.592612621635198,1.285880259150678,0.041789456261321904,4.526843883196513,954.9642944335938,1712.4295654296875,6.043758207990322
388,single_training,mps,150,-98134.15744796355,322,False,-0.5298426492760578,0.2116020627688704,0.041601601312868296,4.5251152086257935,227.85015869140625,424.11187744140625,5.869741874979809
389,single_training,mps,150,-95851.19083869913,310,False,-0.46471379534651835,0.22026562587581186,0.04519484313127274,4.525787064234415,280.3283386230469,589.0435180664062,6.7578434589959215
390,single_training,mps,150,-99774.11612917275,326,False,-0.4170953003394728,0.2229499318177318,0.06343046662087241,4.530617032051087,181.30747985839844,647.8594970703125,6.1168385409982875
391,single_training,mps,150,-127539.79155872745,420,False,-2.8970640693232417,0.6722006619395203,0.03709516824766373,4.526030699412028,516.323486328125,639.9771118164062,6.2111622910015285
392,single_training,mps,150,-85460.88591564342,281,False,0.8086635091652473,0.2185611757951847,0.028527308121944466,4.5336137262980145,130.6847381591797,271.9294738769531,6.34786583299865
393,stone_canyon,mps,150,-103213.14198537804,354,False,0.6671012153600653,0.2561477609363495,0.038059779989222685,4.541443916956584,174.75485229492188,787.6259155273438,6.260595541010844
394,single_training,mps,4,18.803903709481702,0,True,0.39672501059249043,0.013669211210071808,0.03611988667398691,3.4473944306373596,4.569404602050781,48.4593505859375,0.16466637499979697
395,topanga_ridge,mps,150,-14085.610704585002,47,False,-1.0790379150956868,1.2971542535957996,0.049644792651136714,4.5517702436447145,686.122802734375,1901.1370849609375,6.189835416997084
396,single_training,mps,4,19.54336383380884,0,True,0.4289870373904705,0.025285406736657023,0.015767917037010193,3.4814337491989136,6.702123165130615,20.008872985839844,0.16070962499361485
397,single_training,mps,5,-3.7532574921902935,0,True,0.6470994174480438,0.027042292058467865,0.005336264614015818,3.4782424926757813,8.683409690856934,9.448698997497559,0.18520316598005593
398,sullivan_canyon,mps,150,-48229.84440954503,179,False,-0.28328365574280423,0.22593631600376587,0.045010517602010316,4.5690828816095985,244.9943084716797,770.6074829101562,6.121647624997422
399,single_training,mps,150,-114319.53051197786,380,False,-1.5916253085186085,0.265732179698504,0.06176375780409823,4.5653260691960655,372.8438720703125,795.8816528320312,6.078925542009529
400,topanga_ridge,mps,150,-8018.766414774244,23,False,2.9643278485784927,1.2085747008394294,0.08673546551338708,4.571886027654012,437.3595275878906,1244.8392333984375,6.239749874977861
401,single_training,mps,150,-94651.61005192382,307,False,0.454059594279776,0.21069995431896435,0.04239418468127648,4.572861936887105,106.75820922851562,471.8033447265625,6.782923249993473
402,single_training,mps,4,-4.595727599096808,0,True,0.6717035919427872,0.03554987674579024,0.0016580009832978249,3.52631413936615,8.175677299499512,8.561002731323242,0.15955587499774992
403,single_training,mps,4,6.297322548387569,0,True,0.531281366944313,0.02813324285671115,0.0019931297574657947,3.520400106906891,7.392877101898193,6.516970634460449,0.17535083298571408
404,single_training,mps,150,-110210.02207132973,365,False,-0.5967579928288858,0.2769094757806306,0.035385546929513415,4.576679801940918,195.2355194091797,559.4677734375,6.259898541989969
405,single_training,mps,8,19.948984246658902,0,True,0.5920850588008761,0.06088859145529568,0.003422861365834251,3.646502763032913,19.118608474731445,22.829683303833008,0.4155339169956278
406,single_training,mps,150,-92233.96753831953,302,False,0.8245477534939224,0.23210237359059685,0.028434317549690603,4.579141440391541,240.31996154785156,733.0299072265625,7.165250750025734
407,single_training,mps,17,-187.84685792548566,0,True,2.7828767600962343,0.8823119800230522,0.006993417628109455,3.9877640640034393,77.77449035644531,124.00897216796875,0.8631918749888428
408,single_training,mps,150,-107121.36439232227,352,False,-0.7786875664846351,0.2819648626651519,0.024708249686906734,4.575456740061442,210.30078125,337.72528076171875,7.380711083009373
409,stone_canyon,mps,150,-123274.29088148705,424,False,-0.8554459749658903,0.46316437229269164,0.03048794435337186,4.571597979863484,317.20220947265625,381.9765625,7.161812833015574
410,single_training,mps,150,-83577.5633323694,274,False,1.0320651170859734,0.23189393406103287,0.026334751481190324,4.5767400217056275,180.7146453857422,463.0104064941406,7.797932583023794
411,sullivan_canyon,mps,150,-90881.39779601173,329,False,-9.702006438970566,5.140844977594291,0.03547275142433743,4.577221970558167,1903.669189453125,4344.71337890625,16.607394209015183
