episode,device,scenario,n_ticks,reward,buildings_destroyed,contained,policy_loss,value_loss,classification_loss,entropy,resource_entropy,zone_entropy,value_grad_norm,other_grad_norm,wall_time_s
34,mps,topanga_ridge,150,-18322.965837012474,64,False,6.055875964735945,2.364311800594102,0.09605896667887767,4.528149820963542,1.3062685831387837,3.221881229082743,2828.67333984375,4508.81884765625,6.2315139999846
35,mps,stone_canyon,3,36.38708342559038,0,True,1.020287295182546,0.07057202359040578,0.015457315680881342,4.546873728434245,1.2884627978007,3.2584110101064048,5.904015064239502,14.773377418518066,0.17763733302126639
36,mps,stone_canyon,150,-138652.151537985,474,False,-4.298282055829962,2.2950170018391995,0.06159687517210841,4.5262434196472165,1.302990078131358,3.22325332959493,779.1981811523438,1472.1937255859375,5.878619166993303
37,mps,topanga_ridge,150,-19912.765405407285,70,False,7.382749087819829,3.1678421054786052,0.1256585869193077,4.518444830576579,1.2985380880037944,3.2199067465464273,3394.895263671875,5030.63134765625,6.17352620800375
38,mps,sullivan_canyon,150,-57799.56739659052,211,False,3.2876399275660515,0.9960113492210318,0.07144960654278597,4.515111805597941,1.2957178481419882,3.2193939463297525,1935.2015380859375,3067.732666015625,6.226865083997836
39,mps,single_training,150,-98756.45241782498,323,False,-0.3833396124839783,1.2105585026741028,0.0721073027079304,4.514527524312337,1.2951814103126527,3.2193461227416993,1166.15576171875,2435.981689453125,6.140920959005598
40,mps,single_training,150,-87879.61100493502,286,False,0.5724551177024841,1.0506209125369788,0.06665973473340273,4.516845293045044,1.2964036440849305,3.2204416465759276,1408.0545654296875,2570.88818359375,7.32823687500786
41,mps,topanga_ridge,150,-2884.0365570336844,2,False,9.333367117245992,4.6618058301508425,0.12468577767411868,4.522334299087524,1.2993286196390788,3.2230056794484456,3962.072509765625,5901.8486328125,6.465919375012163
42,mps,topanga_ridge,150,-16925.218284996266,59,False,6.740569280385971,2.753914374609788,0.14726199996347228,4.5268009026845295,1.3024384260177613,3.2243624607721966,2925.092529296875,4432.84765625,6.810812249983428
43,mps,stone_canyon,150,-112057.93862346496,386,False,-1.7013228496412436,0.9597049006920618,0.07531953627243639,4.530655479431152,1.306481602191925,3.2241738828023276,491.52740478515625,1132.30517578125,6.628145624999888
44,mps,topanga_ridge,150,-13713.337383897395,45,False,6.318643650213877,2.2408502223094304,0.13691946614844103,4.531577879587809,1.3103385337193807,3.2212393379211424,2422.02490234375,3691.234130859375,6.103220084012719
45,mps,sullivan_canyon,150,-39847.58965918745,146,False,2.965270171475907,0.4998364052990898,0.08235675252353152,4.531405309041341,1.3135330891609192,3.217872239748637,1073.1607666015625,1693.38818359375,6.152383375010686
46,mps,topanga_ridge,150,-8075.711635242952,23,False,5.618941736221314,1.743087477684021,0.13474132789298893,4.531470896402995,1.3173212130864462,3.214149694442749,1876.8642578125,3198.10400390625,6.2711259170027915
47,mps,topanga_ridge,150,-19395.868398431838,67,False,3.5668415126701194,0.8316252544034312,0.12395860846464833,4.532180298169454,1.3208071009318034,3.2113731861114503,916.506591796875,1482.0743408203125,6.281838708004216
48,mps,sullivan_canyon,150,-51450.18491917239,192,False,-0.3318552349259456,0.035276133151761924,0.08944510163739323,4.527411885261536,1.322759779294332,3.204652132987976,173.2774200439453,337.0617370605469,6.53799679200165
49,mps,topanga_ridge,150,-6762.313672418563,16,False,3.5207327946523823,0.8529129232023842,0.10381587096800407,4.527860649426779,1.3232569297154744,3.2046037165323895,767.3300170898438,1345.23193359375,6.77818062499864
50,mps,topanga_ridge,150,-10735.457812060627,34,False,2.2354125247802585,0.6185146306287925,0.10414700483282407,4.527079750696818,1.3240988119443258,3.2029809236526487,243.5701446533203,646.2138671875,6.529072542005451
51,mps,topanga_ridge,150,-4770.918726714232,9,False,2.142463678320249,0.6141085992307005,0.10844912263254325,4.526414381663004,1.325666261514028,3.2007481416066486,189.03431701660156,652.9115600585938,6.033687375020236
52,mps,single_training,150,-93640.42989573885,307,False,-7.08650142510732,2.657540582418442,0.0817882223924001,4.519833855628967,1.326504093805949,3.193329758644104,2427.71240234375,4082.33251953125,6.524100457987515
53,mps,stone_canyon,150,-96545.04279740542,332,False,-6.863758549690247,2.7691647958755494,0.06809383826951186,4.517169068654378,1.3267304356892904,3.1904386361440022,2857.029052734375,5142.345703125,6.4014535839960445
54,mps,single_training,150,-108626.04888799143,359,False,-9.824441525141397,4.83397289276123,0.08073116804162661,4.518843954404195,1.3276753656069438,3.1911685768763225,3248.757080078125,5333.939453125,6.689697959023761
55,mps,topanga_ridge,150,-14332.74839810896,48,False,-0.3894944641987483,0.6362145946143816,0.10239051596572002,4.5190971565246585,1.3282771794001262,3.1908199803034463,956.21826171875,1655.8209228515625,6.274966083990876
56,mps,topanga_ridge,150,-9736.455428600117,29,False,0.32363351662953693,0.5432391234984001,0.12518309349815052,4.516355435053508,1.3277456665039062,3.1886097685496013,686.4717407226562,1178.94091796875,6.119238125014817
57,mps,topanga_ridge,150,-17837.95223183236,59,False,-0.4522370363709827,0.5990864932000507,0.11639692847927412,4.517145031293233,1.3275226855278015,3.189622337023417,981.4260864257812,1643.5198974609375,6.427491209004074
58,mps,sullivan_canyon,150,-38712.63501551011,141,False,-2.445253276477257,0.6744537578671346,0.07464855097234249,4.5221309566497805,1.328365691502889,3.193765263557434,1458.669189453125,2241.450439453125,6.537667791009881
59,mps,single_training,150,-131406.26518412074,431,False,-11.642392683029176,7.0592532511552175,0.0709449990093708,4.532612630526224,1.3305101013183593,3.202102519671122,3787.619140625,6026.208984375,6.164080084010493
60,mps,single_training,150,-115340.28512040264,372,False,-9.129172002474467,4.206763721903165,0.08550109835962455,4.534938391049703,1.3305371888478597,3.204401216506958,2834.23779296875,4426.94189453125,6.310701208014507
61,mps,topanga_ridge,150,-13751.567850004714,46,False,1.4837566766515373,0.3046823461739162,0.10468462514380614,4.541519470214844,1.3320942147572836,3.209425245920817,133.45486450195312,293.15313720703125,6.73477599999751
62,mps,sullivan_canyon,150,-53247.479355051866,200,False,-1.9940560392538706,0.23639207025369008,0.08219732293238242,4.5428576628367106,1.3317272090911865,3.2111304585138956,699.89599609375,1055.811767578125,6.766162583982805
63,mps,stone_canyon,150,-120511.18660818777,410,False,-6.919500140746434,2.4892322495083015,0.07003807441641886,4.549645390510559,1.3309154685338338,3.2187299299240113,1687.7708740234375,2613.57958984375,6.446796292002546
64,mps,sullivan_canyon,150,-47824.50451725698,181,False,-0.6011027714796364,0.03761839837569975,0.07579737113167842,4.557494821548462,1.3310960698127747,3.2263987350463865,159.74351501464844,262.2651672363281,7.1073329169885255
65,mps,topanga_ridge,150,-24812.242943263558,87,False,2.079896764031922,0.28069333975142396,0.10631085102756818,4.569137516021729,1.33028004805247,3.2388574759165447,553.3347778320312,902.9326171875,6.513238874991657
66,mps,single_training,150,-97918.96566397956,322,False,-4.872795790773816,1.5208997700443485,0.06291482561578353,4.577894417444865,1.3293564383188883,3.248537982304891,1206.01953125,1898.6644287109375,6.376923125004396
67,mps,single_training,150,-154242.80586404575,505,False,-9.8462667095537,5.449134869711258,0.06919977121055126,4.591924819946289,1.3295468600591023,3.262377953529358,2238.259765625,3273.98388671875,6.278176458989037
68,mps,single_training,150,-153236.4857673185,506,False,-8.265129146178564,4.018124929168262,0.08226547402640184,4.600033369064331,1.3283436107635498,3.2716897551218667,1781.1815185546875,2749.44873046875,6.640716541995062
69,mps,topanga_ridge,150,-8527.141529143315,24,False,5.945781610012054,1.9531112370888393,0.09648876479516427,4.610951925913493,1.3272518340746562,3.2837000846862794,2160.457275390625,3497.942626953125,6.432563540991396
70,mps,stone_canyon,150,-121241.19347930624,413,False,-3.610943036675453,1.0123984184486714,0.06384940316279729,4.616075801849365,1.3265112900733949,3.2895645109812417,587.6787109375,946.3278198242188,6.249282541975845
71,mps,single_training,150,-123444.2134751755,408,False,-4.040676225423812,1.4453360852940629,0.05627228636294603,4.62360187848409,1.3260578505198162,3.29754402478536,601.0359497070312,933.4063110351562,6.11843770800624
72,mps,sullivan_canyon,150,-54313.247180047685,200,False,3.4099135210116702,1.176817600562596,0.08079707689583301,4.628448123931885,1.3235828900337219,3.3048652362823487,1817.8419189453125,2733.205078125,5.771758500020951
73,mps,sullivan_canyon,150,-60304.91337148473,216,False,2.85978834549586,0.6789224929114183,0.08259617750843366,4.632716150283813,1.3216664814949035,3.3110496536890666,1345.5064697265625,2154.69580078125,6.083380291995127
74,mps,topanga_ridge,150,-22625.786044522505,80,False,6.889294455846151,2.5588674587011337,0.12962328602870304,4.637465257644653,1.320199810663859,3.317265451749166,2557.64453125,3889.443359375,5.847574999992503
75,mps,single_training,150,-121581.93357707762,401,False,-1.827604597310225,1.7796482087948242,0.08256314426350096,4.642248500188192,1.3193934806187948,3.3228550211588543,648.8125610351562,1323.379638671875,6.2786367909866385
76,mps,stone_canyon,150,-117646.86317160043,403,False,-1.3731293244163196,1.0994569518132873,0.056007794067263604,4.649003636042277,1.3200445365905762,3.328959101041158,532.0725708007812,971.1796264648438,6.221947665995685
77,mps,stone_canyon,150,-116754.72759273906,399,False,-0.28404468854268394,1.2284499742587407,0.06492420080428322,4.651837603251139,1.3209139410654704,3.3309236494700114,986.16552734375,1581.78173828125,6.383664207998663
78,mps,stone_canyon,150,-132419.40256700237,457,False,-2.6853990991413594,0.8208442396690953,0.06559910045936704,4.653384990692139,1.3211846407254537,3.3322003730138143,315.80914306640625,490.4020690917969,6.201181167009054
79,mps,stone_canyon,150,-96304.2999524027,330,False,1.4803689979513486,1.0352695036415631,0.059921563987930616,4.654786828358968,1.3207435059547423,3.3340433057149252,1191.9300537109375,1903.7718505859375,6.7669874590064865
80,mps,stone_canyon,150,-97898.01828483588,337,False,0.584883636510931,0.35318422215424294,0.04961158520231644,4.65327158610026,1.3211068391799927,3.332164770762126,539.4424438476562,847.3178100585938,6.672720500006108
81,mps,single_training,150,-102401.51516233891,343,False,-1.0792389524479706,0.386690713124893,0.0771342241143187,4.656949742635091,1.3241346669197083,3.3328150717417397,97.33705139160156,304.9687805175781,6.40352158297901
82,mps,single_training,150,-101873.3225330527,332,False,-0.7096925806999207,0.7177162037029241,0.06935306573907535,4.65954023361206,1.327660063902537,3.3318801991144817,406.7548828125,703.1600952148438,6.821166665991768
83,mps,single_training,150,-136875.43889140242,442,False,-4.420029241790374,1.5493806259163345,0.07365287562211355,4.66535709698995,1.3325014837582907,3.3328555965423585,798.4019775390625,1284.48046875,6.427234542003134
84,mps,stone_canyon,150,-118995.5908559464,410,False,-1.932406816283862,0.40096320302128635,0.05689947669704755,4.666716938018799,1.3350108512242636,3.331706077257792,447.24090576171875,754.0045776367188,6.479012625000905
85,mps,single_training,150,-118469.6611197706,390,False,-1.8582460596164068,0.8718172844135552,0.07267009935652216,4.665538953145345,1.3346318658192953,3.3309070841471353,225.29258728027344,572.323486328125,6.977166541997576
86,mps,topanga_ridge,150,-12468.711813935406,41,False,7.50083651860555,2.7550723532835644,0.09831574235732357,4.659585367838542,1.3306508978207907,3.328934472401937,2128.611083984375,3318.0703125,7.026861874997849
87,mps,stone_canyon,150,-128576.35412164728,442,False,-2.0851940975617618,0.6132129865139374,0.06460431354741256,4.656816193262736,1.328981289068858,3.327834900220235,285.22698974609375,564.9464721679688,6.295608375017764
88,mps,topanga_ridge,150,-26562.786452070326,95,False,6.356308818658193,1.9334131189187367,0.10336737218002479,4.649777657190959,1.3248582021395365,3.3249194701512654,1660.8541259765625,2730.040771484375,7.170267000008607
89,mps,single_training,150,-128418.26700822441,423,False,-2.81942730213205,0.7646964154960005,0.07690945184479157,4.64673142751058,1.3234589608510334,3.3232724841435752,601.225341796875,1103.675048828125,6.22404933400685
90,mps,stone_canyon,150,-142260.7746492661,486,False,-2.4965053464472295,0.5907412130806673,0.05906827451040347,4.638085769017537,1.317713159720103,3.320372625986735,522.8601684570312,964.1851806640625,6.492442832997767
91,mps,topanga_ridge,150,-21430.2443879677,76,False,7.381419397989909,2.6201045521100363,0.09515407322595516,4.627559417088826,1.3096143730481467,3.317945051193237,2040.9075927734375,3670.1005859375,6.705129375011893
92,mps,single_training,150,-102054.6826915341,340,False,0.799156002625823,0.5711567327632656,0.061652744226157664,4.620352970759074,1.3054516458511352,3.3149013137817382,720.7484741210938,1130.9951171875,6.221134167019045
93,mps,single_training,4,14.542326596428147,0,True,6.815943360328674,2.2224864959716797,0.015662343474105,4.717798113822937,1.3042312860488892,3.413566827774048,29.692155838012695,50.66088104248047,0.20972058299230412
94,mps,topanga_ridge,150,-19745.376104083145,68,False,7.149070146083832,2.617930113275846,0.10270674449702104,4.612956441243489,1.3046118426322937,3.3083445994059244,1998.3489990234375,3579.480712890625,6.346795249992283
95,mps,single_training,150,-108130.72176733939,354,False,-0.9079602593928575,0.2555716563482808,0.06941143372406562,4.615803734461466,1.3094945661226909,3.3063091707229613,164.66749572753906,429.7578125,7.605723583023064
96,mps,sullivan_canyon,150,-36010.03361419708,130,False,5.287901570796967,1.330101434091727,0.061137434082726635,4.6135288461049395,1.3110985517501832,3.3024303023020427,1386.607666015625,2457.529052734375,6.299016667006072
97,mps,stone_canyon,150,-134667.0787088178,464,False,-2.7681046543021997,0.500199224416671,0.06214472096413374,4.613354177474975,1.3158773652712503,3.2974768034617106,608.281982421875,1155.8026123046875,6.320541666995268
98,mps,stone_canyon,150,-135445.81643029343,463,False,-3.0144911936918892,0.6016248881470528,0.05879329749693473,4.609080479939778,1.3156665428479513,3.2934139506022135,765.3973388671875,1322.76025390625,6.154701291990932
99,mps,sullivan_canyon,150,-71900.40235100164,258,False,1.3136731501917045,0.22312596341729354,0.07516342539340258,4.6029971440633135,1.3133013860384624,3.2896957413355508,196.6122283935547,484.4317626953125,6.18452133302344
100,mps,single_training,150,-89785.40185519758,294,False,0.06331894071151813,0.0862046713543532,0.058770624821384745,4.604376192092896,1.3158622813224792,3.288513938585917,94.05156707763672,266.99310302734375,6.4426807909912895
101,mps,topanga_ridge,150,-16918.422339514727,59,False,6.273670040545209,2.0952332143574166,0.1057653158158064,4.603939008712769,1.3183281914393108,3.2856107981999716,1561.7293701171875,2825.846923828125,6.608139082993148
102,mps,sullivan_canyon,150,-40125.65044376104,149,False,3.850138548016548,0.8128803284217914,0.06949049645413954,4.605333216985067,1.3222635626792907,3.2830696360270184,1022.6702270507812,1767.269287109375,6.923244666017126
103,mps,sullivan_canyon,150,-73951.24867473726,274,False,-0.016543571452299753,0.27173823203193026,0.07855346168701847,4.608946847915649,1.327664816379547,3.281282016436259,444.3497009277344,865.9630737304688,6.539088834018912
104,mps,sullivan_canyon,150,-70017.48802364193,258,False,-0.011288010676701864,0.2788897270538534,0.07427248100439708,4.612744251887004,1.3328357116381326,3.279908560117086,411.9409484863281,745.2764892578125,6.452429958007997
105,mps,sullivan_canyon,150,-69852.19883717588,252,False,-0.08341769029696783,0.24710778767708688,0.06963270820677281,4.616340808868408,1.3365902455647787,3.2797505633036295,409.78448486328125,717.6788330078125,6.345562249975046
106,mps,topanga_ridge,150,-15946.57638705523,54,False,4.92564769466718,1.4923334459463755,0.0925455720971028,4.617467133204142,1.339497476418813,3.277969659169515,1129.7391357421875,2060.9169921875,6.812207999988459
107,mps,stone_canyon,150,-103135.01372050072,350,False,-2.754578649910788,0.4277564254948576,0.05275026482840379,4.620566689173381,1.343213105201721,3.2773535792032877,791.7197265625,1389.33935546875,6.626079290988855
108,mps,topanga_ridge,150,-21117.66562173849,74,False,4.261616926193238,1.1803992205361524,0.10174684166908264,4.620993922551473,1.3452204664548237,3.2757734457651773,932.8382568359375,1630.100830078125,6.212318875011988
109,mps,topanga_ridge,150,-11270.337299746738,35,False,5.070840140581131,1.4988256080448628,0.09837629581491153,4.62178469022115,1.3473112424214682,3.274473450978597,1216.6240234375,2195.285888671875,6.2315462910046335
110,mps,sullivan_canyon,150,-50937.41491499841,187,False,1.0627564998622985,0.16482935942902258,0.055804320940126974,4.621359723409017,1.3504709426561992,3.2708887990315754,170.45433044433594,340.7676086425781,6.053281291999156
111,mps,topanga_ridge,150,-11878.023881244653,38,False,4.315419373114904,1.1567511445780596,0.11773424248521526,4.621785821914673,1.3533704988161723,3.2684153207143147,969.3237915039062,1668.745361328125,6.225900334015023
112,mps,sullivan_canyon,150,-55037.260881152935,204,False,-0.06927052006746331,0.06577332477902322,0.07845004003494978,4.621039930979411,1.3559855977694193,3.2650543435414634,125.20352172851562,305.4665832519531,6.364405290980358
113,mps,single_training,150,-99850.16575919406,329,False,-3.9433485314808787,0.9120057789964631,0.06761368210737904,4.622143669128418,1.3572728157043457,3.264870851834615,853.1146850585938,1447.521240234375,6.135766249994049
114,mps,sullivan_canyon,150,-64056.86282681581,234,False,-1.6010387823715184,0.31282042557722434,0.07389191036423047,4.622676057815552,1.3584028132756552,3.2642732350031536,780.1193237304688,1325.1878662109375,5.895161624997854
115,mps,single_training,150,-121748.18014739723,408,False,-6.836275285879771,2.28648585687081,0.08247578794757525,4.622656307220459,1.3589553689956666,3.2637009382247926,1968.3089599609375,3278.79248046875,6.111802250001347
116,mps,stone_canyon,150,-140260.51752325692,480,False,-6.946354370514552,2.4493122265487908,0.10514404207468032,4.621810839970906,1.3593840058644613,3.26242684841156,1995.0257568359375,3328.64306640625,6.174770707992138
117,mps,stone_canyon,150,-146806.52918128317,504,False,-7.859238328536351,3.1605041022226215,0.09327272738019625,4.6210739803314205,1.3585842847824097,3.2624896939595542,2304.9462890625,3608.1416015625,6.636089582985733
118,mps,single_training,150,-100781.94073899019,336,False,-3.448172146951159,0.7452872231881096,0.07501118158300718,4.621768366495768,1.357261406580607,3.2645069630940755,809.6592407226562,1285.3870849609375,6.378596958005801
119,mps,topanga_ridge,150,-19267.03785883121,68,False,4.126129997074604,0.9327027172404633,0.09599130132546027,4.6223300870259605,1.3558532428741454,3.266476863225301,970.153076171875,1520.243896484375,6.15187658398645
120,mps,topanga_ridge,150,-10499.200990904897,33,False,5.294137545426687,1.37500237206618,0.10462453691288828,4.620806252161662,1.3550424941380819,3.2657637357711793,1362.6455078125,2110.3466796875,6.6360780829854775
121,mps,single_training,150,-144729.29192066632,472,False,-6.6944902321696285,2.5269838995484406,0.07743147846311331,4.623857882817586,1.3557064207394918,3.2681514422098794,1563.900390625,2331.324462890625,6.469281875004526
122,mps,stone_canyon,150,-101399.61091213464,347,False,-1.7599692391045392,0.23038076559119872,0.046415214460964006,4.622660290400187,1.3560999854405722,3.266560297012329,398.9216003417969,593.1433715820312,6.658040999987861
123,mps,sullivan_canyon,150,-57748.37576041199,210,False,1.511853294086953,0.1190240424499613,0.0806495982563744,4.624134486516317,1.356245543162028,3.2678889417648316,423.2085266113281,684.812255859375,6.5731957080133725
124,mps,single_training,150,-147093.36993783579,481,False,-6.410998386691014,2.617589306262283,0.07422892762658496,4.626396913528442,1.3570980874697367,3.2692988173166913,1657.4527587890625,2448.921142578125,6.6566124169912655
125,mps,topanga_ridge,150,-20582.82756848658,72,False,5.212737363974253,1.3541400490204494,0.11477948050325115,4.628242546717326,1.3572732019424438,3.270969330469767,1424.4141845703125,2167.615966796875,6.48422691601445
126,mps,sullivan_canyon,150,-55987.623307079884,213,False,2.2607817123333613,0.31305255327994624,0.07526566519091527,4.630785926183065,1.357959668636322,3.2728262376785278,814.787353515625,1241.9317626953125,6.400498583010631
127,mps,stone_canyon,150,-130070.50034014773,444,False,-3.5325642958283425,0.8706604078312254,0.055646874780456226,4.635785808563233,1.3586834788322448,3.2771023241678874,679.1698608398438,1002.4281616210938,6.637229791027494
128,mps,sullivan_canyon,150,-44104.71829176611,162,False,3.6196348214149476,0.72601869871219,0.0634399905304114,4.63793994585673,1.3585625012715659,3.279377435048421,1240.7142333984375,1847.5902099609375,5.740537167002913
129,mps,sullivan_canyon,150,-48874.086902332616,185,False,3.0767069645722707,0.5483185128122569,0.07701069322725138,4.6417952823638915,1.3590663798650107,3.2827288929621377,1077.64599609375,1755.626708984375,6.138904791994719
130,mps,topanga_ridge,150,-15640.767542406515,52,False,5.8217391705513,1.6477001615365345,0.0827276829133431,4.644399019877116,1.3606192096074423,3.2837798166275025,1574.749755859375,2348.7314453125,6.195366917003412
131,mps,stone_canyon,150,-91800.4503261361,316,False,-0.4921693885124599,0.08359516630892978,0.0520602968086799,4.649714539845784,1.362178479830424,3.2875360536575315,49.40597915649414,343.4661865234375,6.226629625016358
132,mps,single_training,150,-95684.27904862787,314,False,-1.0041098988056183,0.5864565957120309,0.07772166671852271,4.654027347564697,1.3625518520673117,3.291475502649943,388.9907531738281,763.5820922851562,6.437476207996951
133,mps,topanga_ridge,150,-12915.995965527372,42,False,5.444917076428731,1.462430371840795,0.11572954758691291,4.657979949315389,1.3631579343477884,3.2948220125834147,1365.2484130859375,2150.03857421875,6.048051082994789
