episode,device,n_ticks,ignition_row,ignition_col,reward,shaped_reward_total,buildings_destroyed,contained,timeout,policy_loss,value_loss,classification_loss,entropy,is_anchor,approx_kl_first_epoch,approx_kl_last_epoch,epochs_run,minibatches_run,early_stopped,stop_reason,value_grad_norm,other_grad_norm,wall_time_s
1,mps,150,165,455,-152528.95924702214,0.0,525,False,True,0.010455884679686278,3729.5763435661793,0.07934186210331973,4.41789136454463,False,0.0,0.0689725144704183,0,4,True,kl,9544.3955078125,20546.39453125,13.704385499993805
2,mps,5,289,332,-639.2347194089919,0.0,2,True,False,-1.1920928955078126e-08,1.2140284419059753,0.0087363101541996,4.188917541503907,False,0.0,0.1392371654510498,0,1,True,kl,59.49903106689453,131.06369018554688,0.28469512501033023
3,mps,150,118,388,-48173.42700672039,0.0,178,False,True,-0.11348219402134418,24.816120222210884,0.1329311759909615,4.2644912004470825,False,0.0,0.05172614574432373,0,1,True,kl,1471.0191650390625,2960.32421875,6.733654667012161
4,mps,135,224,433,-100948.51499337201,0.0,312,True,False,-0.1766067761927843,208.7749126382696,0.03999651956837624,4.057551242411137,False,0.0,0.1021507740020752,0,2,True,kl,3550.568603515625,8615.9453125,7.992931624990888
5,mps,51,247,478,-11472.55152758477,0.0,31,True,False,-0.021670420188456774,6.423125460747542,0.007474784513760824,3.565577656030655,False,0.0,0.05832865658928366,0,2,True,kl,386.12286376953125,1136.1241455078125,2.9704410409904085
6,mps,7,285,419,-2086.5017128214718,0.0,6,True,False,0.0,14.262641600200109,0.0028905534584607396,2.848648343767439,False,0.0,0.0031439236232212613,1,1,False,,799.9285278320312,2492.465576171875,0.5263726669945754
7,mps,150,207,222,-126204.40587960675,0.0,422,False,True,0.19805518863722682,429.1390109285712,0.11980134414625354,2.8081425428390503,True,0.0,0.03329060236612956,0,1,True,kl,12873.646484375,33542.30078125,8.092797833000077
8,mps,150,290,529,-156433.64072419496,0.0,419,False,True,-0.030441826675087214,522.5714954659343,0.08623173346859403,2.5603414326906204,False,0.0,0.053352880477905276,0,1,True,kl,13988.8564453125,39244.484375,6.9294313749996945
9,mps,150,87,502,-150727.3427318821,0.0,519,False,True,0.03292499476810917,500.1619501579553,0.1870003636868205,2.1994240283966064,False,0.0,0.1299829880396525,0,2,True,kl,19827.2265625,54892.81640625,9.296435291995294
10,mps,150,99,470,-116106.66463405696,0.0,395,False,True,-0.08609253540635109,259.52649123594165,0.1739755212329328,1.825904741883278,False,0.0,0.030282780329386392,0,1,True,kl,11224.7548828125,37276.828125,7.206434291001642
11,mps,8,256,468,-2063.3626093417306,0.0,6,True,False,1.30385160446167e-08,300.5118579864502,0.0030470226920442656,1.206265240907669,False,0.0,0.1218256950378418,0,1,True,kl,12452.3359375,43662.37890625,0.4801719579845667
12,mps,150,97,451,-97014.42435957925,0.0,329,False,True,0.30226608261000365,113.41934807134385,0.11220219418464694,1.1200470831245184,False,0.0,0.1171733029683431,0,2,True,kl,8108.03955078125,29653.142578125,8.986797332996503
13,mps,150,109,453,-185626.00570525296,0.0,654,False,True,-0.2914734063379001,144.50366582721472,0.34710945207916666,0.7571896016597748,False,0.0,0.11804856936136882,0,2,True,kl,21580.33984375,76438.03125,8.996491500001866
14,mps,150,207,222,-111093.64452570176,0.0,366,False,True,0.026058030547574162,178.23988544940948,0.26019997808907647,0.4507562331855297,True,0.0,0.03372842152913411,0,1,True,kl,19086.185546875,67188.1953125,6.739370041992515
15,mps,150,186,544,-80854.5103144839,0.0,267,False,True,0.17925242815787593,158.7115785446173,0.20617298962315544,0.2717685805012782,False,0.0,0.04820926666259766,0,3,True,kl,89365.6796875,318929.34375,10.959876542008715
16,mps,7,307,470,-106.31848829745638,0.0,0,True,False,1.3304608208792551e-08,5765.329868861607,0.0016076730597498162,0.11634334708963122,False,0.0,-0.0065430232456752235,1,1,False,,164855.328125,600468.1875,0.3982315830071457
17,mps,37,301,427,-30152.501614250185,0.0,85,True,False,-0.00019249410645381823,1738.7779738967483,0.00935695127181306,0.08340672182070243,False,0.0,0.016443510313291807,1,3,False,,56325.84375,197812.796875,3.045593083021231
18,mps,150,182,455,-128440.76199127187,0.0,433,False,True,0.0006159147697811326,70.04573964894439,0.08188425678449372,0.0688207810992996,False,0.0,-0.0005563863118489583,1,10,False,,1823.6231689453125,6245.84130859375,25.183681958995294
